"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.44948,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.43968,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.54124,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.68547,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.01376,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.52545,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.94951,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.2196,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.351,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.2199,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",99.9565,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",99.78544,
"OECD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.62116,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.4916,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.824,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.9779,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.8526,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.6093,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.4606,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.3256,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.1887,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-09",101.8984,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-10",101.5983,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.2194,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2000-12",100.7801,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-01",100.2612,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.87684,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.45992,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.014,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-05",98.75232,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.61969,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-07",98.26009,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-08",97.82135,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-09",97.47475,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-10",97.55965,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-11",98.09004,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2001-12",98.96374,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.0199,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.0896,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.6956,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.7886,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.7297,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.7771,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.8934,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.7395,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.4828,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.1531,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.8988,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.5194,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.0548,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.6616,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.27909,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.2326,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.43992,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.83583,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.2907,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.6769,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.8754,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.6002,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.2076,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.1313,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.351,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.5106,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.3711,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.2802,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.1782,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.1512,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.2804,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.5016,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.6858,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.7961,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.9133,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.0422,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.9097,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.6761,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5221,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.2936,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.1602,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.0457,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.013,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.0854,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.1944,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.486,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.8755,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.2596,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-01",101.5474,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.5703,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.6758,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.823,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.897,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.6457,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.3616,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2936,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.4263,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.5907,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.5414,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4217,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.3095,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.505,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.8022,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.2181,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.1912,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.9719,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.6409,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.2452,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.0024,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.8989,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6381,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.2065,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.62993,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.15373,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.97874,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.60362,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.96587,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.14488,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.5377,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.37785,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.37643,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.30209,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.44435,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.67999,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.04476,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.32977,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.43074,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.7351,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.68494,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.75864,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",100.7472,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.5625,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",102.1311,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.5029,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.6603,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",102.6089,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",102.5978,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.8349,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",103.0783,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",103.2391,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",103.2641,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",103.3948,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",103.4285,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.3436,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",103.2238,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",103.0076,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.901,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.8808,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.8843,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.6621,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.2785,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.9131,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.5732,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.1649,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.4125,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.3094,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.45006,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.07514,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.00671,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.23315,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.64166,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.0017,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.52266,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.86372,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.91499,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.87657,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.91315,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.77245,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.46268,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.22526,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.13046,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.10487,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.3622,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.58881,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.86248,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.0058,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0264,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.1839,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.5493,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.805,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.9723,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.2808,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.6236,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.6688,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.3565,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.98,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7418,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7102,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8474,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.957,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.9248,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8197,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6731,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.3329,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0291,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.95876,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.79149,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.62173,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.5061,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.42301,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.47247,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.49696,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.49416,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.50835,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.33925,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.11584,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.96145,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.04912,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.08396,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.13955,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.16105,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.07764,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.99102,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.96481,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.98515,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.32294,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.96745,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4986,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7024,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5862,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.4683,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4648,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.481,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.5512,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.5704,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3919,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2283,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2001,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.331,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.6184,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.8182,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.7878,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.7059,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.4733,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.2146,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.0065,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.80109,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.59146,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.61727,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.8603,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.93465,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.68373,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.40002,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.06782,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.815,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.7832,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",98.87654,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",98.91948,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",98.77347,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.79809,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.86292,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.659,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.43198,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.43009,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.50101,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",98.63986,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.62424,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.46341,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.9519,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.5024,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.60715,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.32141,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.03264,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.59442,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.99329,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.1229,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1414,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.5095,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",101.0483,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.663,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",102.1823,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.8355,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",103.4396,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",103.5857,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.4215,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",103.1269,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.7843,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",102.4207,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-04",105.5643,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-05",104.8228,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-06",104.7155,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-07",105.2045,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-08",105.3297,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-09",104.4851,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-10",103.3321,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-11",102.3789,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.1643,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.62862,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.25489,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.69679,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.3643,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.99,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.4464,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.8418,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.1565,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-09",102.3195,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.4737,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.5792,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-12",102.0933,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-01",101.1381,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.1934,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.6717,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.0746,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.606,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-06",101.0278,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-07",101.1858,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-08",101.1111,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.8955,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.7196,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.438,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.1155,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.0546,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.1155,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.1575,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.4036,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.645,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.6389,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.3389,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.1474,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.2371,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.4255,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8529,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.517,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.2236,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.6443,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.2945,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.6238,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.0906,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.9642,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.9919,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.1562,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.7654,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",102.4934,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",103.0713,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",103.4877,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",103.8168,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",104.1198,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",104.3087,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",104.2866,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",104.175,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",104.1726,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",104.3154,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",104.4366,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",104.5319,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",104.4832,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",104.1192,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",103.6097,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",103.0699,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.8678,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.9317,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",103.1025,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",103.2144,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",103.1648,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",103.0817,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.9883,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.7033,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.4183,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2466,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.2055,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.1064,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.8475,
