geoName,Real Estate Broker,year
Hawaii,0,2010-11-30
Idaho,0,2010-11-30
Illinois,0,2010-11-30
Indiana,80,2010-11-30
Iowa,0,2010-11-30
Kansas,0,2010-11-30
Kentucky,0,2010-11-30
Louisiana,100,2010-11-30
Maine,0,2010-11-30
Maryland,0,2010-11-30
Massachusetts,0,2010-11-30
Michigan,0,2010-11-30
Minnesota,44,2010-11-30
Mississippi,0,2010-11-30
Missouri,38,2010-11-30
Montana,0,2010-11-30
Nebraska,0,2010-11-30
Nevada,0,2010-11-30
New Hampshire,0,2010-11-30
New Jersey,22,2010-11-30
New Mexico,0,2010-11-30
New York,29,2010-11-30
North Carolina,66,2010-11-30
North Dakota,0,2010-11-30
Ohio,26,2010-11-30
Oklahoma,0,2010-11-30
Oregon,0,2010-11-30
Pennsylvania,23,2010-11-30
Rhode Island,0,2010-11-30
South Carolina,0,2010-11-30
South Dakota,0,2010-11-30
Tennessee,63,2010-11-30
Texas,18,2010-11-30
Utah,0,2010-11-30
Vermont,0,2010-11-30
Virginia,0,2010-11-30
Washington,29,2010-11-30
West Virginia,0,2010-11-30
Wisconsin,0,2010-11-30
Wyoming,0,2010-11-30
Alabama,0,2010-12-31
Alaska,0,2010-12-31
Arizona,0,2010-12-31
Arkansas,0,2010-12-31
California,11,2010-12-31
Colorado,43,2010-12-31
Connecticut,0,2010-12-31
Delaware,0,2010-12-31
District of Columbia,74,2010-12-31
Florida,13,2010-12-31
Georgia,33,2010-12-31
Hawaii,0,2010-12-31
Idaho,0,2010-12-31
Illinois,41,2010-12-31
Indiana,28,2010-12-31
Iowa,0,2010-12-31
Kansas,0,2010-12-31
Kentucky,44,2010-12-31
Louisiana,0,2010-12-31
Maine,0,2010-12-31
Maryland,43,2010-12-31
Massachusetts,27,2010-12-31
Michigan,0,2010-12-31
Minnesota,0,2010-12-31
Mississippi,0,2010-12-31
Missouri,0,2010-12-31
Montana,0,2010-12-31
Nebraska,71,2010-12-31
Nevada,0,2010-12-31
New Hampshire,0,2010-12-31
New Jersey,40,2010-12-31
New Mexico,100,2010-12-31
New York,25,2010-12-31
North Carolina,41,2010-12-31
North Dakota,0,2010-12-31
Ohio,0,2010-12-31
Oklahoma,54,2010-12-31
Oregon,0,2010-12-31
Pennsylvania,0,2010-12-31
Rhode Island,0,2010-12-31
South Carolina,0,2010-12-31
South Dakota,0,2010-12-31
Tennessee,27,2010-12-31
Texas,9,2010-12-31
Utah,50,2010-12-31
Vermont,0,2010-12-31
Virginia,0,2010-12-31
Washington,47,2010-12-31
West Virginia,0,2010-12-31
Wisconsin,78,2010-12-31
Wyoming,0,2010-12-31
Alabama,0,2011-01-31
Alaska,0,2011-01-31
Arizona,28,2011-01-31
Arkansas,0,2011-01-31
California,12,2011-01-31
Colorado,57,2011-01-31
Connecticut,46,2011-01-31
Delaware,0,2011-01-31
District of Columbia,51,2011-01-31
Florida,18,2011-01-31
Georgia,0,2011-01-31
Hawaii,0,2011-01-31
Idaho,0,2011-01-31
Illinois,69,2011-01-31
Indiana,0,2011-01-31
Iowa,0,2011-01-31
Kansas,0,2011-01-31
Kentucky,61,2011-01-31
Louisiana,0,2011-01-31
Maine,0,2011-01-31
Maryland,0,2011-01-31
Massachusetts,55,2011-01-31
Michigan,0,2011-01-31
Minnesota,0,2011-01-31
Mississippi,0,2011-01-31
Missouri,34,2011-01-31
Montana,0,2011-01-31
Nebraska,100,2011-01-31
Nevada,84,2011-01-31
New Hampshire,0,2011-01-31
New Jersey,19,2011-01-31
New Mexico,0,2011-01-31
New York,28,2011-01-31
North Carolina,0,2011-01-31
North Dakota,0,2011-01-31
Ohio,35,2011-01-31
Oklahoma,0,2011-01-31
Oregon,0,2011-01-31
Pennsylvania,0,2011-01-31
Rhode Island,0,2011-01-31
South Carolina,0,2011-01-31
South Dakota,0,2011-01-31
Tennessee,0,2011-01-31
Texas,12,2011-01-31
Utah,69,2011-01-31
Vermont,0,2011-01-31
Virginia,19,2011-01-31
Washington,22,2011-01-31
West Virginia,0,2011-01-31
Wisconsin,0,2011-01-31
Wyoming,0,2011-01-31
Alabama,0,2011-02-28
Alaska,0,2011-02-28
Arizona,11,2011-02-28
Arkansas,0,2011-02-28
California,10,2011-02-28
Colorado,6,2011-02-28
Connecticut,0,2011-02-28
Delaware,0,2011-02-28
District of Columbia,0,2011-02-28
Florida,9,2011-02-28
Georgia,3,2011-02-28
Hawaii,0,2011-02-28
Idaho,0,2011-02-28
Illinois,2,2011-02-28
Indiana,0,2011-02-28
Iowa,0,2011-02-28
Kansas,0,2011-02-28
Kentucky,0,2011-02-28
Louisiana,13,2011-02-28
Maine,0,2011-02-28
Maryland,0,2011-02-28
Massachusetts,7,2011-02-28
Michigan,0,2011-02-28
Minnesota,11,2011-02-28
Mississippi,0,2011-02-28
Missouri,0,2011-02-28
Montana,0,2011-02-28
Nebraska,0,2011-02-28
Nevada,0,2011-02-28
New Hampshire,0,2011-02-28
New Jersey,4,2011-02-28
New Mexico,28,2011-02-28
New York,9,2011-02-28
North Carolina,0,2011-02-28
North Dakota,0,2011-02-28
Ohio,0,2011-02-28
Oklahoma,0,2011-02-28
Oregon,8,2011-02-28
Pennsylvania,3,2011-02-28
Rhode Island,0,2011-02-28
South Carolina,0,2011-02-28
South Dakota,0,2011-02-28
Tennessee,0,2011-02-28
Texas,0,2011-02-28
Utah,0,2011-02-28
Vermont,0,2011-02-28
Virginia,4,2011-02-28
Washington,4,2011-02-28
West Virginia,0,2011-02-28
Wisconsin,0,2011-02-28
Wyoming,100,2011-02-28
Alabama,0,2011-03-31
Alaska,0,2011-03-31
Arizona,23,2011-03-31
Arkansas,46,2011-03-31
California,20,2011-03-31
Colorado,0,2011-03-31
Connecticut,0,2011-03-31
Delaware,100,2011-03-31
District of Columbia,0,2011-03-31
Florida,8,2011-03-31
Georgia,0,2011-03-31
Hawaii,0,2011-03-31
Idaho,0,2011-03-31
Illinois,19,2011-03-31
Indiana,0,2011-03-31
Iowa,0,2011-03-31
Kansas,0,2011-03-31
Kentucky,0,2011-03-31
Louisiana,26,2011-03-31
Maine,62,2011-03-31
Maryland,12,2011-03-31
Massachusetts,23,2011-03-31
Michigan,8,2011-03-31
Minnesota,0,2011-03-31
Mississippi,0,2011-03-31
Missouri,0,2011-03-31
Montana,0,2011-03-31
Nebraska,0,2011-03-31
Nevada,35,2011-03-31
New Hampshire,0,2011-03-31
New Jersey,8,2011-03-31
New Mexico,0,2011-03-31
New York,19,2011-03-31
North Carolina,16,2011-03-31
North Dakota,0,2011-03-31
Ohio,7,2011-03-31
Oklahoma,31,2011-03-31
Oregon,0,2011-03-31
Pennsylvania,12,2011-03-31
Rhode Island,0,2011-03-31
South Carolina,24,2011-03-31
South Dakota,0,2011-03-31
Tennessee,16,2011-03-31
Texas,13,2011-03-31
Utah,0,2011-03-31
Vermont,0,2011-03-31
Virginia,8,2011-03-31
Washington,9,2011-03-31
West Virginia,0,2011-03-31
Wisconsin,0,2011-03-31
Wyoming,0,2011-03-31
Alabama,0,2011-04-30
Alaska,0,2011-04-30
Arizona,0,2011-04-30
Arkansas,0,2011-04-30
California,9,2011-04-30
Colorado,0,2011-04-30
Connecticut,19,2011-04-30
Delaware,0,2011-04-30
District of Columbia,16,2011-04-30
Florida,11,2011-04-30
Georgia,6,2011-04-30
Hawaii,0,2011-04-30
Idaho,0,2011-04-30
Illinois,9,2011-04-30
Indiana,16,2011-04-30
Iowa,0,2011-04-30
Kansas,0,2011-04-30
Kentucky,0,2011-04-30
Louisiana,0,2011-04-30
Maine,56,2011-04-30
Maryland,0,2011-04-30
Massachusetts,22,2011-04-30
Michigan,16,2011-04-30
Minnesota,10,2011-04-30
Mississippi,0,2011-04-30
Missouri,0,2011-04-30
Montana,100,2011-04-30
Nebraska,0,2011-04-30
Nevada,0,2011-04-30
New Hampshire,0,2011-04-30
New Jersey,15,2011-04-30
New Mexico,55,2011-04-30
New York,18,2011-04-30
North Carolina,8,2011-04-30
North Dakota,0,2011-04-30
Ohio,21,2011-04-30
Oklahoma,31,2011-04-30
Oregon,16,2011-04-30
Pennsylvania,12,2011-04-30
Rhode Island,0,2011-04-30
South Carolina,0,2011-04-30
South Dakota,0,2011-04-30
Tennessee,0,2011-04-30
Texas,9,2011-04-30
Utah,0,2011-04-30
Vermont,0,2011-04-30
Virginia,24,2011-04-30
Washington,8,2011-04-30
West Virginia,0,2011-04-30
Wisconsin,29,2011-04-30
Wyoming,0,2011-04-30
Alabama,0,2011-05-31
Alaska,0,2011-05-31
Arizona,47,2011-05-31
Arkansas,0,2011-05-31
California,22,2011-05-31
Colorado,76,2011-05-31
Connecticut,0,2011-05-31
Delaware,0,2011-05-31
District of Columbia,31,2011-05-31
Florida,23,2011-05-31
Georgia,12,2011-05-31
Hawaii,0,2011-05-31
Idaho,0,2011-05-31
Illinois,0,2011-05-31
Indiana,0,2011-05-31
Iowa,0,2011-05-31
Kansas,0,2011-05-31
Kentucky,0,2011-05-31
Louisiana,0,2011-05-31
Maine,0,2011-05-31
Maryland,0,2011-05-31
Massachusetts,30,2011-05-31
Michigan,17,2011-05-31
Minnesota,0,2011-05-31
Mississippi,0,2011-05-31
Missouri,0,2011-05-31
Montana,0,2011-05-31
Nebraska,0,2011-05-31
Nevada,0,2011-05-31
New Hampshire,0,2011-05-31
New Jersey,16,2011-05-31
New Mexico,0,2011-05-31
New York,14,2011-05-31
North Carolina,16,2011-05-31
North Dakota,0,2011-05-31
Ohio,48,2011-05-31
Oklahoma,0,2011-05-31
Oregon,34,2011-05-31
Pennsylvania,26,2011-05-31
Rhode Island,0,2011-05-31
South Carolina,100,2011-05-31
South Dakota,0,2011-05-31
Tennessee,33,2011-05-31
Texas,36,2011-05-31
Utah,64,2011-05-31
Vermont,0,2011-05-31
Virginia,35,2011-05-31
Washington,33,2011-05-31
West Virginia,0,2011-05-31
Wisconsin,0,2011-05-31
Wyoming,0,2011-05-31
Alabama,48,2011-06-30
Alaska,0,2011-06-30
Arizona,22,2011-06-30
Arkansas,0,2011-06-30
California,29,2011-06-30
Colorado,0,2011-06-30
Connecticut,0,2011-06-30
Delaware,0,2011-06-30
District of Columbia,28,2011-06-30
Florida,27,2011-06-30
Georgia,0,2011-06-30
Hawaii,100,2011-06-30
Idaho,0,2011-06-30
Illinois,24,2011-06-30
Indiana,0,2011-06-30
Iowa,0,2011-06-30
Kansas,0,2011-06-30
Kentucky,0,2011-06-30
Louisiana,52,2011-06-30
Maine,0,2011-06-30
Maryland,0,2011-06-30
Massachusetts,43,2011-06-30
Michigan,0,2011-06-30
Minnesota,0,2011-06-30
Mississippi,0,2011-06-30
Missouri,0,2011-06-30
Montana,0,2011-06-30
Nebraska,0,2011-06-30
Nevada,66,2011-06-30
New Hampshire,0,2011-06-30
New Jersey,15,2011-06-30
New Mexico,0,2011-06-30
New York,25,2011-06-30
North Carolina,0,2011-06-30
North Dakota,0,2011-06-30
Ohio,0,2011-06-30
Oklahoma,0,2011-06-30
Oregon,33,2011-06-30
Pennsylvania,0,2011-06-30
Rhode Island,0,2011-06-30
South Carolina,0,2011-06-30
South Dakota,0,2011-06-30
Tennessee,30,2011-06-30
Texas,14,2011-06-30
Utah,0,2011-06-30
Vermont,0,2011-06-30
Virginia,16,2011-06-30
Washington,48,2011-06-30
West Virginia,0,2011-06-30
Wisconsin,0,2011-06-30
Wyoming,0,2011-06-30
Alabama,0,2011-07-31
Alaska,0,2011-07-31
Arizona,0,2011-07-31
Arkansas,0,2011-07-31
California,22,2011-07-31
Colorado,0,2011-07-31
Connecticut,0,2011-07-31
Delaware,0,2011-07-31
District of Columbia,0,2011-07-31
Florida,22,2011-07-31
Georgia,8,2011-07-31
Hawaii,0,2011-07-31
Idaho,0,2011-07-31
Illinois,6,2011-07-31
Indiana,0,2011-07-31
Iowa,0,2011-07-31
Kansas,0,2011-07-31
Kentucky,0,2011-07-31
Louisiana,0,2011-07-31
Maine,0,2011-07-31
Maryland,0,2011-07-31
Massachusetts,0,2011-07-31
Michigan,21,2011-07-31
Minnesota,0,2011-07-31
Mississippi,0,2011-07-31
Missouri,0,2011-07-31
Montana,0,2011-07-31
Nebraska,0,2011-07-31
Nevada,0,2011-07-31
New Hampshire,67,2011-07-31
New Jersey,21,2011-07-31
New Mexico,74,2011-07-31
New York,27,2011-07-31
North Carolina,0,2011-07-31
North Dakota,0,2011-07-31
Ohio,10,2011-07-31
Oklahoma,0,2011-07-31
Oregon,0,2011-07-31
Pennsylvania,0,2011-07-31
Rhode Island,0,2011-07-31
South Carolina,29,2011-07-31
South Dakota,0,2011-07-31
Tennessee,0,2011-07-31
Texas,7,2011-07-31
Utah,40,2011-07-31
Vermont,0,2011-07-31
Virginia,44,2011-07-31
Washington,12,2011-07-31
West Virginia,100,2011-07-31
Wisconsin,0,2011-07-31
Wyoming,0,2011-07-31
Alabama,0,2011-08-31
Alaska,0,2011-08-31
Arizona,22,2011-08-31
Arkansas,0,2011-08-31
California,8,2011-08-31
Colorado,11,2011-08-31
Connecticut,18,2011-08-31
Delaware,0,2011-08-31
District of Columbia,15,2011-08-31
Florida,3,2011-08-31
Georgia,0,2011-08-31
Hawaii,0,2011-08-31
Idaho,0,2011-08-31
Illinois,0,2011-08-31
Indiana,0,2011-08-31
Iowa,0,2011-08-31
Kansas,28,2011-08-31
Kentucky,0,2011-08-31
Louisiana,0,2011-08-31
Maine,0,2011-08-31
Maryland,11,2011-08-31
Massachusetts,14,2011-08-31
Michigan,0,2011-08-31
Minnesota,0,2011-08-31
Mississippi,0,2011-08-31
Missouri,0,2011-08-31
Montana,100,2011-08-31
Nebraska,0,2011-08-31
Nevada,0,2011-08-31
New Hampshire,0,2011-08-31
New Jersey,7,2011-08-31
New Mexico,52,2011-08-31
New York,18,2011-08-31
North Carolina,7,2011-08-31
North Dakota,0,2011-08-31
Ohio,0,2011-08-31
Oklahoma,0,2011-08-31
Oregon,15,2011-08-31
Pennsylvania,5,2011-08-31
Rhode Island,0,2011-08-31
South Carolina,0,2011-08-31
South Dakota,0,2011-08-31
Tennessee,0,2011-08-31
Texas,12,2011-08-31
Utah,0,2011-08-31
Vermont,0,2011-08-31
Virginia,8,2011-08-31
Washington,0,2011-08-31
West Virginia,0,2011-08-31
Wisconsin,0,2011-08-31
Wyoming,0,2011-08-31
Alabama,0,2011-09-30
Alaska,0,2011-09-30
Arizona,0,2011-09-30
Arkansas,0,2011-09-30
California,7,2011-09-30
Colorado,0,2011-09-30
Connecticut,0,2011-09-30
Delaware,0,2011-09-30
District of Columbia,22,2011-09-30
Florida,3,2011-09-30
Georgia,3,2011-09-30
Hawaii,0,2011-09-30
Idaho,0,2011-09-30
Illinois,4,2011-09-30
Indiana,0,2011-09-30
Iowa,0,2011-09-30
Kansas,0,2011-09-30
Kentucky,0,2011-09-30
Louisiana,0,2011-09-30
Maine,0,2011-09-30
Maryland,6,2011-09-30
Massachusetts,0,2011-09-30
Michigan,11,2011-09-30
Minnesota,10,2011-09-30
Mississippi,0,2011-09-30
Missouri,0,2011-09-30
Montana,0,2011-09-30
Nebraska,21,2011-09-30
Nevada,0,2011-09-30
New Hampshire,0,2011-09-30
New Jersey,0,2011-09-30
New Mexico,0,2011-09-30
New York,7,2011-09-30
North Carolina,0,2011-09-30
North Dakota,0,2011-09-30
Ohio,0,2011-09-30
Oklahoma,12,2011-09-30
Oregon,0,2011-09-30
Pennsylvania,3,2011-09-30
Rhode Island,0,2011-09-30
South Carolina,0,2011-09-30
South Dakota,0,2011-09-30
Tennessee,0,2011-09-30
Texas,2,2011-09-30
Utah,14,2011-09-30
Vermont,0,2011-09-30
Virginia,0,2011-09-30
Washington,4,2011-09-30
West Virginia,0,2011-09-30
Wisconsin,0,2011-09-30
Wyoming,100,2011-09-30
Alabama,0,2011-10-31
Alaska,0,2011-10-31
Arizona,23,2011-10-31
Arkansas,0,2011-10-31
California,18,2011-10-31
Colorado,0,2011-10-31
Connecticut,0,2011-10-31
Delaware,0,2011-10-31
District of Columbia,0,2011-10-31
Florida,8,2011-10-31
Georgia,12,2011-10-31
Hawaii,0,2011-10-31
Idaho,0,2011-10-31
Illinois,0,2011-10-31
Indiana,0,2011-10-31
Iowa,0,2011-10-31
Kansas,0,2011-10-31
Kentucky,0,2011-10-31
Louisiana,100,2011-10-31
Maine,0,2011-10-31
Maryland,0,2011-10-31
Massachusetts,15,2011-10-31
Michigan,16,2011-10-31
Minnesota,0,2011-10-31
Mississippi,0,2011-10-31
Missouri,0,2011-10-31
Montana,0,2011-10-31
Nebraska,0,2011-10-31
Nevada,65,2011-10-31
New Hampshire,0,2011-10-31
New Jersey,16,2011-10-31
New Mexico,0,2011-10-31
New York,29,2011-10-31
North Carolina,0,2011-10-31
North Dakota,0,2011-10-31
Ohio,0,2011-10-31
Oklahoma,0,2011-10-31
Oregon,32,2011-10-31
Pennsylvania,11,2011-10-31
Rhode Island,0,2011-10-31
South Carolina,45,2011-10-31
South Dakota,0,2011-10-31
Tennessee,29,2011-10-31
Texas,10,2011-10-31
Utah,0,2011-10-31
Vermont,0,2011-10-31
Virginia,0,2011-10-31
Washington,17,2011-10-31
West Virginia,0,2011-10-31
Wisconsin,0,2011-10-31
Wyoming,0,2011-10-31
Alabama,54,2011-11-30
Alaska,0,2011-11-30
Arizona,12,2011-11-30
Arkansas,0,2011-11-30
California,8,2011-11-30
Colorado,0,2011-11-30
Connecticut,0,2011-11-30
Delaware,0,2011-11-30
District of Columbia,16,2011-11-30
Florida,4,2011-11-30
Georgia,0,2011-11-30
Hawaii,0,2011-11-30
Idaho,0,2011-11-30
Illinois,0,2011-11-30
Indiana,17,2011-11-30
Iowa,0,2011-11-30
Kansas,0,2011-11-30
Kentucky,19,2011-11-30
Louisiana,27,2011-11-30
Maine,0,2011-11-30
Maryland,0,2011-11-30
Massachusetts,15,2011-11-30
Michigan,9,2011-11-30
Minnesota,0,2011-11-30
Mississippi,100,2011-11-30
Missouri,0,2011-11-30
Montana,0,2011-11-30
Nebraska,0,2011-11-30
Nevada,24,2011-11-30
New Hampshire,0,2011-11-30
New Jersey,0,2011-11-30
New Mexico,0,2011-11-30
New York,16,2011-11-30
North Carolina,0,2011-11-30
North Dakota,0,2011-11-30
Ohio,7,2011-11-30
Oklahoma,0,2011-11-30
Oregon,0,2011-11-30
Pennsylvania,6,2011-11-30
Rhode Island,0,2011-11-30
South Carolina,0,2011-11-30
South Dakota,0,2011-11-30
Tennessee,16,2011-11-30
Texas,2,2011-11-30
Utah,0,2011-11-30
Vermont,0,2011-11-30
Virginia,0,2011-11-30
Washington,8,2011-11-30
West Virginia,0,2011-11-30
Wisconsin,0,2011-11-30
Wyoming,0,2011-11-30
Alabama,0,2011-12-31
Alaska,0,2011-12-31
Arizona,0,2011-12-31
Arkansas,100,2011-12-31
California,25,2011-12-31
Colorado,97,2011-12-31
Connecticut,0,2011-12-31
Delaware,0,2011-12-31
District of Columbia,0,2011-12-31
Florida,23,2011-12-31
Georgia,24,2011-12-31
Hawaii,0,2011-12-31
Idaho,0,2011-12-31
Illinois,33,2011-12-31
Indiana,0,2011-12-31
Iowa,0,2011-12-31
Kansas,66,2011-12-31
Kentucky,0,2011-12-31
Louisiana,0,2011-12-31
Maine,0,2011-12-31
Maryland,0,2011-12-31
Massachusetts,44,2011-12-31
Michigan,17,2011-12-31
Minnesota,51,2011-12-31
Mississippi,0,2011-12-31
Missouri,30,2011-12-31
Montana,0,2011-12-31
Nebraska,0,2011-12-31
Nevada,57,2011-12-31
New Hampshire,0,2011-12-31
New Jersey,32,2011-12-31
New Mexico,0,2011-12-31
New York,55,2011-12-31
North Carolina,15,2011-12-31
North Dakota,0,2011-12-31
Ohio,29,2011-12-31
Oklahoma,0,2011-12-31
Oregon,69,2011-12-31
Pennsylvania,0,2011-12-31
Rhode Island,0,2011-12-31
South Carolina,0,2011-12-31
South Dakota,0,2011-12-31
Tennessee,62,2011-12-31
Texas,10,2011-12-31
Utah,59,2011-12-31
Vermont,0,2011-12-31
Virginia,35,2011-12-31
Washington,47,2011-12-31
West Virginia,0,2011-12-31
Wisconsin,0,2011-12-31
Wyoming,0,2011-12-31
Alabama,0,2012-01-31
Alaska,0,2012-01-31
Arizona,50,2012-01-31
Arkansas,100,2012-01-31
California,18,2012-01-31
Colorado,36,2012-01-31
Connecticut,0,2012-01-31
Delaware,0,2012-01-31
District of Columbia,17,2012-01-31
Florida,12,2012-01-31
Georgia,12,2012-01-31
Hawaii,0,2012-01-31
Idaho,0,2012-01-31
Illinois,13,2012-01-31
Indiana,17,2012-01-31
Iowa,0,2012-01-31
Kansas,0,2012-01-31
Kentucky,0,2012-01-31
Louisiana,0,2012-01-31
Maine,0,2012-01-31
Maryland,12,2012-01-31
Massachusetts,21,2012-01-31
Michigan,16,2012-01-31
Minnesota,0,2012-01-31
Mississippi,0,2012-01-31
Missouri,13,2012-01-31
Montana,0,2012-01-31
Nebraska,0,2012-01-31
Nevada,0,2012-01-31
New Hampshire,0,2012-01-31
New Jersey,9,2012-01-31
New Mexico,0,2012-01-31
New York,30,2012-01-31
North Carolina,0,2012-01-31
North Dakota,0,2012-01-31
Ohio,15,2012-01-31
Oklahoma,0,2012-01-31
Oregon,36,2012-01-31
Pennsylvania,6,2012-01-31
Rhode Island,0,2012-01-31
South Carolina,0,2012-01-31
South Dakota,0,2012-01-31
Tennessee,31,2012-01-31
Texas,5,2012-01-31
Utah,0,2012-01-31
Vermont,0,2012-01-31
Virginia,17,2012-01-31
Washington,17,2012-01-31
West Virginia,0,2012-01-31
Wisconsin,15,2012-01-31
Wyoming,0,2012-01-31
Alabama,25,2012-02-29
Alaska,0,2012-02-29
Arizona,21,2012-02-29
Arkansas,0,2012-02-29
California,12,2012-02-29
Colorado,11,2012-02-29
Connecticut,0,2012-02-29
Delaware,100,2012-02-29
District of Columbia,13,2012-02-29
Florida,13,2012-02-29
Georgia,5,2012-02-29
Hawaii,0,2012-02-29
Idaho,0,2012-02-29
Illinois,11,2012-02-29
Indiana,0,2012-02-29
Iowa,0,2012-02-29
Kansas,0,2012-02-29
Kentucky,0,2012-02-29
Louisiana,0,2012-02-29
Maine,0,2012-02-29
Maryland,11,2012-02-29
Massachusetts,27,2012-02-29
Michigan,0,2012-02-29
Minnesota,11,2012-02-29
Mississippi,0,2012-02-29
Missouri,12,2012-02-29
Montana,0,2012-02-29
Nebraska,0,2012-02-29
Nevada,32,2012-02-29
New Hampshire,0,2012-02-29
New Jersey,8,2012-02-29
New Mexico,0,2012-02-29
New York,24,2012-02-29
North Carolina,28,2012-02-29
North Dakota,0,2012-02-29
Ohio,13,2012-02-29
Oklahoma,0,2012-02-29
Oregon,0,2012-02-29
Pennsylvania,0,2012-02-29
Rhode Island,0,2012-02-29
South Carolina,0,2012-02-29
South Dakota,0,2012-02-29
Tennessee,15,2012-02-29
Texas,13,2012-02-29
Utah,0,2012-02-29
Vermont,0,2012-02-29
Virginia,15,2012-02-29
Washington,15,2012-02-29
West Virginia,0,2012-02-29
Wisconsin,14,2012-02-29
Wyoming,0,2012-02-29
Alabama,0,2012-03-31
Alaska,0,2012-03-31
Arizona,17,2012-03-31
Arkansas,0,2012-03-31
California,27,2012-03-31
Colorado,17,2012-03-31
Connecticut,0,2012-03-31
Delaware,0,2012-03-31
District of Columbia,0,2012-03-31
Florida,16,2012-03-31
Georgia,9,2012-03-31
Hawaii,0,2012-03-31
Idaho,0,2012-03-31
Illinois,18,2012-03-31
Indiana,24,2012-03-31
Iowa,0,2012-03-31
Kansas,0,2012-03-31
Kentucky,0,2012-03-31
Louisiana,0,2012-03-31
Maine,95,2012-03-31
Maryland,18,2012-03-31
Massachusetts,43,2012-03-31
Michigan,0,2012-03-31
Minnesota,32,2012-03-31
Mississippi,0,2012-03-31
Missouri,18,2012-03-31
Montana,0,2012-03-31
Nebraska,0,2012-03-31
Nevada,100,2012-03-31
New Hampshire,81,2012-03-31
New Jersey,0,2012-03-31
New Mexico,0,2012-03-31
New York,27,2012-03-31
North Carolina,11,2012-03-31
North Dakota,0,2012-03-31
Ohio,0,2012-03-31
Oklahoma,0,2012-03-31
Oregon,26,2012-03-31
Pennsylvania,9,2012-03-31
Rhode Island,0,2012-03-31
South Carolina,0,2012-03-31
South Dakota,0,2012-03-31
Tennessee,0,2012-03-31
Texas,18,2012-03-31
Utah,87,2012-03-31
Vermont,0,2012-03-31
Virginia,13,2012-03-31
Washington,35,2012-03-31
West Virginia,0,2012-03-31
Wisconsin,23,2012-03-31
Wyoming,0,2012-03-31
Alabama,44,2012-04-30
Alaska,0,2012-04-30
Arizona,10,2012-04-30
Arkansas,0,2012-04-30
California,9,2012-04-30
Colorado,9,2012-04-30
Connecticut,16,2012-04-30
Delaware,0,2012-04-30
District of Columbia,22,2012-04-30
Florida,19,2012-04-30
Georgia,23,2012-04-30
Hawaii,0,2012-04-30
Idaho,0,2012-04-30
Illinois,10,2012-04-30
Indiana,14,2012-04-30
Iowa,0,2012-04-30
Kansas,0,2012-04-30
Kentucky,0,2012-04-30
Louisiana,0,2012-04-30
Maine,0,2012-04-30
Maryland,0,2012-04-30
Massachusetts,17,2012-04-30
Michigan,12,2012-04-30
Minnesota,0,2012-04-30
Mississippi,0,2012-04-30
Missouri,0,2012-04-30
Montana,0,2012-04-30
Nebraska,0,2012-04-30
Nevada,0,2012-04-30
New Hampshire,46,2012-04-30
New Jersey,7,2012-04-30
New Mexico,0,2012-04-30
New York,25,2012-04-30
North Carolina,0,2012-04-30
North Dakota,0,2012-04-30
Ohio,12,2012-04-30
Oklahoma,0,2012-04-30
Oregon,0,2012-04-30
Pennsylvania,5,2012-04-30
Rhode Island,0,2012-04-30
South Carolina,0,2012-04-30
South Dakota,0,2012-04-30
Tennessee,0,2012-04-30
Texas,11,2012-04-30
Utah,0,2012-04-30
Vermont,100,2012-04-30
Virginia,7,2012-04-30
Washington,6,2012-04-30
West Virginia,0,2012-04-30
Wisconsin,0,2012-04-30
Wyoming,0,2012-04-30
Alabama,0,2012-05-31
Alaska,0,2012-05-31
Arizona,0,2012-05-31
Arkansas,0,2012-05-31
California,40,2012-05-31
Colorado,88,2012-05-31
Connecticut,100,2012-05-31
Delaware,0,2012-05-31
District of Columbia,30,2012-05-31
Florida,29,2012-05-31
Georgia,13,2012-05-31
Hawaii,0,2012-05-31
Idaho,0,2012-05-31
Illinois,20,2012-05-31
Indiana,45,2012-05-31
Iowa,0,2012-05-31
Kansas,0,2012-05-31
Kentucky,0,2012-05-31
Louisiana,0,2012-05-31
Maine,0,2012-05-31
Maryland,64,2012-05-31
Massachusetts,35,2012-05-31
Michigan,15,2012-05-31
Minnesota,0,2012-05-31
Mississippi,0,2012-05-31
Missouri,31,2012-05-31
Montana,0,2012-05-31
Nebraska,0,2012-05-31
Nevada,0,2012-05-31
New Hampshire,0,2012-05-31
New Jersey,20,2012-05-31
New Mexico,0,2012-05-31
New York,39,2012-05-31
North Carolina,0,2012-05-31
North Dakota,0,2012-05-31
Ohio,0,2012-05-31
Oklahoma,0,2012-05-31
Oregon,0,2012-05-31
Pennsylvania,16,2012-05-31
Rhode Island,0,2012-05-31
South Carolina,0,2012-05-31
South Dakota,0,2012-05-31
Tennessee,0,2012-05-31
Texas,18,2012-05-31
Utah,0,2012-05-31
Vermont,0,2012-05-31
Virginia,22,2012-05-31
Washington,0,2012-05-31
West Virginia,0,2012-05-31
Wisconsin,0,2012-05-31
Wyoming,0,2012-05-31
Alabama,11,2012-06-30
Alaska,0,2012-06-30
Arizona,5,2012-06-30
Arkansas,0,2012-06-30
California,8,2012-06-30
Colorado,0,2012-06-30
Connecticut,9,2012-06-30
Delaware,0,2012-06-30
District of Columbia,6,2012-06-30
Florida,2,2012-06-30
Georgia,5,2012-06-30
Hawaii,0,2012-06-30
