geoName,redfin,year
Arizona,20,2014-10-31
Arkansas,0,2014-10-31
California,59,2014-10-31
Colorado,11,2014-10-31
Connecticut,0,2014-10-31
Delaware,0,2014-10-31
District of Columbia,35,2014-10-31
Florida,8,2014-10-31
Georgia,6,2014-10-31
Hawaii,21,2014-10-31
Idaho,0,2014-10-31
Illinois,64,2014-10-31
Indiana,2,2014-10-31
Iowa,0,2014-10-31
Kansas,4,2014-10-31
Kentucky,9,2014-10-31
Louisiana,0,2014-10-31
Maine,0,2014-10-31
Maryland,45,2014-10-31
Massachusetts,33,2014-10-31
Michigan,1,2014-10-31
Minnesota,4,2014-10-31
Mississippi,0,2014-10-31
Missouri,2,2014-10-31
Montana,0,2014-10-31
Nebraska,6,2014-10-31
Nevada,39,2014-10-31
New Hampshire,9,2014-10-31
New Jersey,6,2014-10-31
New Mexico,9,2014-10-31
New York,6,2014-10-31
North Carolina,7,2014-10-31
North Dakota,0,2014-10-31
Ohio,0,2014-10-31
Oklahoma,3,2014-10-31
Oregon,28,2014-10-31
Pennsylvania,5,2014-10-31
Rhode Island,0,2014-10-31
South Carolina,3,2014-10-31
South Dakota,0,2014-10-31
Tennessee,6,2014-10-31
Texas,8,2014-10-31
Utah,8,2014-10-31
Vermont,17,2014-10-31
Virginia,11,2014-10-31
Washington,100,2014-10-31
West Virginia,0,2014-10-31
Wisconsin,0,2014-10-31
Wyoming,0,2014-10-31
Alabama,10,2014-11-30
Alaska,0,2014-11-30
Arizona,30,2014-11-30
Arkansas,8,2014-11-30
California,69,2014-11-30
Colorado,15,2014-11-30
Connecticut,19,2014-11-30
Delaware,0,2014-11-30
District of Columbia,38,2014-11-30
Florida,6,2014-11-30
Georgia,12,2014-11-30
Hawaii,25,2014-11-30
Idaho,0,2014-11-30
Illinois,49,2014-11-30
Indiana,6,2014-11-30
Iowa,0,2014-11-30
Kansas,5,2014-11-30
Kentucky,8,2014-11-30
Louisiana,0,2014-11-30
Maine,0,2014-11-30
Maryland,62,2014-11-30
Massachusetts,24,2014-11-30
Michigan,0,2014-11-30
Minnesota,9,2014-11-30
Mississippi,0,2014-11-30
Missouri,3,2014-11-30
Montana,0,2014-11-30
Nebraska,0,2014-11-30
Nevada,30,2014-11-30
New Hampshire,22,2014-11-30
New Jersey,3,2014-11-30
New Mexico,0,2014-11-30
New York,8,2014-11-30
North Carolina,7,2014-11-30
North Dakota,0,2014-11-30
Ohio,1,2014-11-30
Oklahoma,0,2014-11-30
Oregon,25,2014-11-30
Pennsylvania,8,2014-11-30
Rhode Island,0,2014-11-30
South Carolina,4,2014-11-30
South Dakota,0,2014-11-30
Tennessee,0,2014-11-30
Texas,11,2014-11-30
Utah,4,2014-11-30
Vermont,0,2014-11-30
Virginia,12,2014-11-30
Washington,100,2014-11-30
West Virginia,0,2014-11-30
Wisconsin,0,2014-11-30
Wyoming,0,2014-11-30
Alabama,3,2014-12-31
Alaska,15,2014-12-31
Arizona,25,2014-12-31
Arkansas,0,2014-12-31
California,64,2014-12-31
Colorado,10,2014-12-31
Connecticut,0,2014-12-31
Delaware,14,2014-12-31
District of Columbia,35,2014-12-31
Florida,5,2014-12-31
Georgia,11,2014-12-31
Hawaii,36,2014-12-31
Idaho,0,2014-12-31
Illinois,47,2014-12-31
Indiana,14,2014-12-31
Iowa,0,2014-12-31
Kansas,0,2014-12-31
Kentucky,4,2014-12-31
Louisiana,6,2014-12-31
Maine,0,2014-12-31
Maryland,78,2014-12-31
Massachusetts,18,2014-12-31
Michigan,3,2014-12-31
Minnesota,6,2014-12-31
Mississippi,6,2014-12-31
Missouri,4,2014-12-31
Montana,0,2014-12-31
Nebraska,0,2014-12-31
Nevada,18,2014-12-31
New Hampshire,0,2014-12-31
New Jersey,4,2014-12-31
New Mexico,0,2014-12-31
New York,9,2014-12-31
North Carolina,8,2014-12-31
North Dakota,0,2014-12-31
Ohio,0,2014-12-31
Oklahoma,0,2014-12-31
Oregon,41,2014-12-31
Pennsylvania,7,2014-12-31
Rhode Island,9,2014-12-31
South Carolina,2,2014-12-31
South Dakota,14,2014-12-31
Tennessee,5,2014-12-31
Texas,10,2014-12-31
Utah,0,2014-12-31
Vermont,0,2014-12-31
Virginia,18,2014-12-31
Washington,100,2014-12-31
West Virginia,9,2014-12-31
Wisconsin,3,2014-12-31
Wyoming,23,2014-12-31
Alabama,3,2015-01-31
Alaska,14,2015-01-31
Arizona,19,2015-01-31
Arkansas,0,2015-01-31
California,54,2015-01-31
Colorado,18,2015-01-31
Connecticut,6,2015-01-31
Delaware,0,2015-01-31
District of Columbia,27,2015-01-31
Florida,7,2015-01-31
Georgia,11,2015-01-31
Hawaii,9,2015-01-31
Idaho,22,2015-01-31
Illinois,39,2015-01-31
Indiana,2,2015-01-31
Iowa,0,2015-01-31
Kansas,0,2015-01-31
Kentucky,4,2015-01-31
Louisiana,3,2015-01-31
Maine,0,2015-01-31
Maryland,49,2015-01-31
Massachusetts,20,2015-01-31
Michigan,6,2015-01-31
Minnesota,7,2015-01-31
Mississippi,0,2015-01-31
Missouri,3,2015-01-31
Montana,0,2015-01-31
Nebraska,0,2015-01-31
Nevada,27,2015-01-31
New Hampshire,8,2015-01-31
New Jersey,3,2015-01-31
New Mexico,0,2015-01-31
New York,7,2015-01-31
North Carolina,3,2015-01-31
North Dakota,0,2015-01-31
Ohio,3,2015-01-31
Oklahoma,4,2015-01-31
Oregon,34,2015-01-31
Pennsylvania,8,2015-01-31
Rhode Island,15,2015-01-31
South Carolina,0,2015-01-31
South Dakota,0,2015-01-31
Tennessee,0,2015-01-31
Texas,8,2015-01-31
Utah,0,2015-01-31
Vermont,0,2015-01-31
Virginia,11,2015-01-31
Washington,100,2015-01-31
West Virginia,16,2015-01-31
Wisconsin,5,2015-01-31
Wyoming,0,2015-01-31
Alabama,4,2015-02-28
Alaska,0,2015-02-28
Arizona,23,2015-02-28
Arkansas,0,2015-02-28
California,71,2015-02-28
Colorado,24,2015-02-28
Connecticut,0,2015-02-28
Delaware,0,2015-02-28
District of Columbia,43,2015-02-28
Florida,7,2015-02-28
Georgia,9,2015-02-28
Hawaii,28,2015-02-28
Idaho,0,2015-02-28
Illinois,44,2015-02-28
Indiana,7,2015-02-28
Iowa,0,2015-02-28
Kansas,7,2015-02-28
Kentucky,6,2015-02-28
Louisiana,3,2015-02-28
Maine,0,2015-02-28
Maryland,77,2015-02-28
Massachusetts,27,2015-02-28
Michigan,1,2015-02-28
Minnesota,6,2015-02-28
Mississippi,7,2015-02-28
Missouri,7,2015-02-28
Montana,12,2015-02-28
Nebraska,0,2015-02-28
Nevada,39,2015-02-28
New Hampshire,8,2015-02-28
New Jersey,6,2015-02-28
New Mexico,7,2015-02-28
New York,9,2015-02-28
North Carolina,7,2015-02-28
North Dakota,0,2015-02-28
Ohio,1,2015-02-28
Oklahoma,4,2015-02-28
Oregon,50,2015-02-28
Pennsylvania,14,2015-02-28
Rhode Island,0,2015-02-28
South Carolina,2,2015-02-28
South Dakota,0,2015-02-28
Tennessee,7,2015-02-28
Texas,14,2015-02-28
Utah,7,2015-02-28
Vermont,0,2015-02-28
Virginia,14,2015-02-28
Washington,100,2015-02-28
West Virginia,16,2015-02-28
Wisconsin,10,2015-02-28
Wyoming,0,2015-02-28
Alabama,6,2015-03-31
Alaska,0,2015-03-31
Arizona,15,2015-03-31
Arkansas,5,2015-03-31
California,50,2015-03-31
Colorado,15,2015-03-31
Connecticut,13,2015-03-31
Delaware,22,2015-03-31
District of Columbia,36,2015-03-31
Florida,5,2015-03-31
Georgia,7,2015-03-31
Hawaii,26,2015-03-31
Idaho,12,2015-03-31
Illinois,45,2015-03-31
Indiana,11,2015-03-31
Iowa,3,2015-03-31
Kansas,3,2015-03-31
Kentucky,5,2015-03-31
Louisiana,3,2015-03-31
Maine,0,2015-03-31
Maryland,37,2015-03-31
Massachusetts,42,2015-03-31
Michigan,4,2015-03-31
Minnesota,5,2015-03-31
Mississippi,6,2015-03-31
Missouri,0,2015-03-31
Montana,10,2015-03-31
Nebraska,0,2015-03-31
Nevada,23,2015-03-31
New Hampshire,7,2015-03-31
New Jersey,3,2015-03-31
New Mexico,11,2015-03-31
New York,7,2015-03-31
North Carolina,7,2015-03-31
North Dakota,0,2015-03-31
Ohio,0,2015-03-31
Oklahoma,0,2015-03-31
Oregon,37,2015-03-31
Pennsylvania,5,2015-03-31
Rhode Island,0,2015-03-31
South Carolina,0,2015-03-31
South Dakota,0,2015-03-31
Tennessee,6,2015-03-31
Texas,11,2015-03-31
Utah,0,2015-03-31
Vermont,11,2015-03-31
Virginia,12,2015-03-31
Washington,100,2015-03-31
West Virginia,13,2015-03-31
Wisconsin,4,2015-03-31
Wyoming,18,2015-03-31
Alabama,0,2015-04-30
Alaska,0,2015-04-30
Arizona,20,2015-04-30
Arkansas,0,2015-04-30
California,58,2015-04-30
Colorado,24,2015-04-30
Connecticut,6,2015-04-30
Delaware,0,2015-04-30
District of Columbia,32,2015-04-30
Florida,7,2015-04-30
Georgia,11,2015-04-30
Hawaii,31,2015-04-30
Idaho,0,2015-04-30
Illinois,40,2015-04-30
Indiana,4,2015-04-30
Iowa,3,2015-04-30
Kansas,3,2015-04-30
Kentucky,5,2015-04-30
Louisiana,0,2015-04-30
Maine,0,2015-04-30
Maryland,48,2015-04-30
Massachusetts,31,2015-04-30
Michigan,5,2015-04-30
Minnesota,10,2015-04-30
Mississippi,0,2015-04-30
Missouri,3,2015-04-30
Montana,0,2015-04-30
Nebraska,0,2015-04-30
Nevada,20,2015-04-30
New Hampshire,15,2015-04-30
New Jersey,4,2015-04-30
New Mexico,0,2015-04-30
New York,8,2015-04-30
North Carolina,9,2015-04-30
North Dakota,0,2015-04-30
Ohio,3,2015-04-30
Oklahoma,0,2015-04-30
Oregon,48,2015-04-30
Pennsylvania,14,2015-04-30
Rhode Island,7,2015-04-30
South Carolina,6,2015-04-30
South Dakota,0,2015-04-30
Tennessee,3,2015-04-30
Texas,5,2015-04-30
Utah,0,2015-04-30
Vermont,0,2015-04-30
Virginia,13,2015-04-30
Washington,100,2015-04-30
West Virginia,0,2015-04-30
Wisconsin,6,2015-04-30
Wyoming,0,2015-04-30
Alabama,3,2015-05-31
Alaska,0,2015-05-31
Arizona,14,2015-05-31
Arkansas,0,2015-05-31
California,50,2015-05-31
Colorado,13,2015-05-31
Connecticut,2,2015-05-31
Delaware,0,2015-05-31
District of Columbia,26,2015-05-31
Florida,4,2015-05-31
Georgia,6,2015-05-31
Hawaii,17,2015-05-31
Idaho,0,2015-05-31
Illinois,31,2015-05-31
Indiana,4,2015-05-31
Iowa,0,2015-05-31
Kansas,3,2015-05-31
Kentucky,5,2015-05-31
Louisiana,2,2015-05-31
Maine,6,2015-05-31
Maryland,47,2015-05-31
Massachusetts,28,2015-05-31
Michigan,4,2015-05-31
Minnesota,4,2015-05-31
Mississippi,0,2015-05-31
Missouri,3,2015-05-31
Montana,0,2015-05-31
Nebraska,0,2015-05-31
Nevada,24,2015-05-31
New Hampshire,18,2015-05-31
New Jersey,4,2015-05-31
New Mexico,6,2015-05-31
New York,6,2015-05-31
North Carolina,5,2015-05-31
North Dakota,0,2015-05-31
Ohio,6,2015-05-31
Oklahoma,3,2015-05-31
Oregon,55,2015-05-31
Pennsylvania,12,2015-05-31
Rhode Island,13,2015-05-31
South Carolina,3,2015-05-31
South Dakota,0,2015-05-31
Tennessee,8,2015-05-31
Texas,9,2015-05-31
Utah,8,2015-05-31
Vermont,0,2015-05-31
Virginia,15,2015-05-31
Washington,100,2015-05-31
West Virginia,0,2015-05-31
Wisconsin,4,2015-05-31
Wyoming,0,2015-05-31
Alabama,2,2015-06-30
Alaska,0,2015-06-30
Arizona,12,2015-06-30
Arkansas,0,2015-06-30
California,45,2015-06-30
Colorado,20,2015-06-30
Connecticut,4,2015-06-30
Delaware,0,2015-06-30
District of Columbia,25,2015-06-30
Florida,4,2015-06-30
Georgia,4,2015-06-30
Hawaii,9,2015-06-30
Idaho,0,2015-06-30
Illinois,30,2015-06-30
Indiana,3,2015-06-30
Iowa,0,2015-06-30
Kansas,3,2015-06-30
Kentucky,2,2015-06-30
Louisiana,4,2015-06-30
Maine,10,2015-06-30
Maryland,40,2015-06-30
Massachusetts,18,2015-06-30
Michigan,1,2015-06-30
Minnesota,3,2015-06-30
Mississippi,0,2015-06-30
Missouri,3,2015-06-30
Montana,0,2015-06-30
Nebraska,0,2015-06-30
Nevada,18,2015-06-30
New Hampshire,5,2015-06-30
New Jersey,4,2015-06-30
New Mexico,9,2015-06-30
New York,6,2015-06-30
North Carolina,5,2015-06-30
North Dakota,0,2015-06-30
Ohio,1,2015-06-30
Oklahoma,3,2015-06-30
Oregon,52,2015-06-30
Pennsylvania,6,2015-06-30
Rhode Island,0,2015-06-30
South Carolina,2,2015-06-30
South Dakota,0,2015-06-30
Tennessee,1,2015-06-30
Texas,5,2015-06-30
Utah,0,2015-06-30
Vermont,11,2015-06-30
Virginia,22,2015-06-30
Washington,100,2015-06-30
West Virginia,6,2015-06-30
Wisconsin,7,2015-06-30
Wyoming,0,2015-06-30
Alabama,4,2015-07-31
Alaska,9,2015-07-31
Arizona,5,2015-07-31
Arkansas,8,2015-07-31
California,43,2015-07-31
Colorado,9,2015-07-31
Connecticut,0,2015-07-31
Delaware,10,2015-07-31
District of Columbia,26,2015-07-31
Florida,4,2015-07-31
Georgia,6,2015-07-31
Hawaii,14,2015-07-31
Idaho,0,2015-07-31
Illinois,24,2015-07-31
Indiana,2,2015-07-31
Iowa,3,2015-07-31
Kansas,3,2015-07-31
Kentucky,0,2015-07-31
Louisiana,0,2015-07-31
Maine,0,2015-07-31
Maryland,57,2015-07-31
Massachusetts,19,2015-07-31
Michigan,1,2015-07-31
Minnesota,7,2015-07-31
Mississippi,0,2015-07-31
Missouri,0,2015-07-31
Montana,8,2015-07-31
Nebraska,0,2015-07-31
Nevada,17,2015-07-31
New Hampshire,0,2015-07-31
New Jersey,4,2015-07-31
New Mexico,5,2015-07-31
New York,7,2015-07-31
North Carolina,5,2015-07-31
North Dakota,0,2015-07-31
Ohio,1,2015-07-31
Oklahoma,0,2015-07-31
Oregon,47,2015-07-31
Pennsylvania,6,2015-07-31
Rhode Island,0,2015-07-31
South Carolina,2,2015-07-31
South Dakota,11,2015-07-31
Tennessee,1,2015-07-31
Texas,4,2015-07-31
Utah,2,2015-07-31
Vermont,0,2015-07-31
Virginia,22,2015-07-31
Washington,100,2015-07-31
West Virginia,0,2015-07-31
Wisconsin,5,2015-07-31
Wyoming,0,2015-07-31
Alabama,3,2015-08-31
Alaska,0,2015-08-31
Arizona,20,2015-08-31
Arkansas,0,2015-08-31
California,64,2015-08-31
Colorado,20,2015-08-31
Connecticut,6,2015-08-31
Delaware,0,2015-08-31
District of Columbia,36,2015-08-31
Florida,7,2015-08-31
Georgia,7,2015-08-31
Hawaii,22,2015-08-31
Idaho,7,2015-08-31
Illinois,29,2015-08-31
Indiana,4,2015-08-31
Iowa,7,2015-08-31
Kansas,0,2015-08-31
Kentucky,3,2015-08-31
Louisiana,0,2015-08-31
Maine,8,2015-08-31
Maryland,42,2015-08-31
Massachusetts,23,2015-08-31
Michigan,3,2015-08-31
Minnesota,5,2015-08-31
Mississippi,0,2015-08-31
Missouri,2,2015-08-31
Montana,12,2015-08-31
Nebraska,5,2015-08-31
Nevada,22,2015-08-31
New Hampshire,0,2015-08-31
New Jersey,4,2015-08-31
New Mexico,0,2015-08-31
New York,6,2015-08-31
North Carolina,8,2015-08-31
North Dakota,16,2015-08-31
Ohio,4,2015-08-31
Oklahoma,0,2015-08-31
Oregon,49,2015-08-31
Pennsylvania,5,2015-08-31
Rhode Island,0,2015-08-31
South Carolina,2,2015-08-31
South Dakota,0,2015-08-31
Tennessee,6,2015-08-31
Texas,6,2015-08-31
Utah,0,2015-08-31
Vermont,0,2015-08-31
Virginia,17,2015-08-31
Washington,100,2015-08-31
West Virginia,9,2015-08-31
Wisconsin,5,2015-08-31
Wyoming,0,2015-08-31
Alabama,0,2015-09-30
Alaska,0,2015-09-30
Arizona,19,2015-09-30
Arkansas,0,2015-09-30
California,51,2015-09-30
Colorado,14,2015-09-30
Connecticut,2,2015-09-30
Delaware,0,2015-09-30
District of Columbia,27,2015-09-30
Florida,8,2015-09-30
Georgia,4,2015-09-30
Hawaii,0,2015-09-30
Idaho,0,2015-09-30
Illinois,33,2015-09-30
Indiana,2,2015-09-30
Iowa,3,2015-09-30
Kansas,0,2015-09-30
Kentucky,3,2015-09-30
Louisiana,3,2015-09-30
Maine,6,2015-09-30
Maryland,49,2015-09-30
Massachusetts,25,2015-09-30
Michigan,5,2015-09-30
Minnesota,6,2015-09-30
Mississippi,0,2015-09-30
Missouri,8,2015-09-30
Montana,0,2015-09-30
Nebraska,8,2015-09-30
Nevada,27,2015-09-30
New Hampshire,0,2015-09-30
New Jersey,8,2015-09-30
New Mexico,0,2015-09-30
New York,7,2015-09-30
North Carolina,2,2015-09-30
North Dakota,0,2015-09-30
Ohio,0,2015-09-30
Oklahoma,3,2015-09-30
Oregon,50,2015-09-30
Pennsylvania,7,2015-09-30
Rhode Island,0,2015-09-30
South Carolina,2,2015-09-30
South Dakota,0,2015-09-30
Tennessee,2,2015-09-30
Texas,7,2015-09-30
Utah,3,2015-09-30
Vermont,0,2015-09-30
Virginia,16,2015-09-30
Washington,100,2015-09-30
West Virginia,0,2015-09-30
Wisconsin,4,2015-09-30
Wyoming,0,2015-09-30
Alabama,3,2015-10-31
Alaska,0,2015-10-31
Arizona,17,2015-10-31
Arkansas,0,2015-10-31
California,52,2015-10-31
Colorado,18,2015-10-31
Connecticut,5,2015-10-31
Delaware,13,2015-10-31
District of Columbia,14,2015-10-31
Florida,2,2015-10-31
Georgia,5,2015-10-31
Hawaii,7,2015-10-31
Idaho,6,2015-10-31
Illinois,31,2015-10-31
Indiana,2,2015-10-31
Iowa,0,2015-10-31
Kansas,0,2015-10-31
Kentucky,3,2015-10-31
Louisiana,0,2015-10-31
Maine,8,2015-10-31
Maryland,39,2015-10-31
Massachusetts,18,2015-10-31
Michigan,4,2015-10-31
Minnesota,3,2015-10-31
Mississippi,0,2015-10-31
Missouri,3,2015-10-31
Montana,0,2015-10-31
Nebraska,0,2015-10-31
Nevada,10,2015-10-31
New Hampshire,0,2015-10-31
New Jersey,3,2015-10-31
New Mexico,0,2015-10-31
New York,7,2015-10-31
North Carolina,8,2015-10-31
North Dakota,15,2015-10-31
Ohio,5,2015-10-31
Oklahoma,0,2015-10-31
Oregon,54,2015-10-31
Pennsylvania,6,2015-10-31
Rhode Island,8,2015-10-31
South Carolina,0,2015-10-31
South Dakota,0,2015-10-31
Tennessee,0,2015-10-31
Texas,5,2015-10-31
Utah,0,2015-10-31
Vermont,0,2015-10-31
Virginia,21,2015-10-31
Washington,100,2015-10-31
West Virginia,17,2015-10-31
Wisconsin,3,2015-10-31
Wyoming,0,2015-10-31
Alabama,3,2015-11-30
Alaska,0,2015-11-30
Arizona,22,2015-11-30
Arkansas,5,2015-11-30
California,64,2015-11-30
Colorado,20,2015-11-30
Connecticut,0,2015-11-30
Delaware,16,2015-11-30
District of Columbia,41,2015-11-30
Florida,5,2015-11-30
Georgia,6,2015-11-30
Hawaii,0,2015-11-30
Idaho,0,2015-11-30
Illinois,34,2015-11-30
Indiana,2,2015-11-30
Iowa,4,2015-11-30
Kansas,3,2015-11-30
Kentucky,4,2015-11-30
Louisiana,4,2015-11-30
Maine,8,2015-11-30
Maryland,72,2015-11-30
Massachusetts,25,2015-11-30
Michigan,4,2015-11-30
Minnesota,2,2015-11-30
Mississippi,7,2015-11-30
Missouri,8,2015-11-30
Montana,0,2015-11-30
Nebraska,0,2015-11-30
Nevada,31,2015-11-30
New Hampshire,0,2015-11-30
New Jersey,4,2015-11-30
New Mexico,0,2015-11-30
New York,8,2015-11-30
North Carolina,13,2015-11-30
North Dakota,0,2015-11-30
Ohio,1,2015-11-30
Oklahoma,4,2015-11-30
Oregon,82,2015-11-30
Pennsylvania,3,2015-11-30
Rhode Island,17,2015-11-30
South Carolina,6,2015-11-30
South Dakota,0,2015-11-30
Tennessee,9,2015-11-30
Texas,8,2015-11-30
Utah,4,2015-11-30
Vermont,0,2015-11-30
Virginia,30,2015-11-30
Washington,100,2015-11-30
West Virginia,9,2015-11-30
Wisconsin,4,2015-11-30
Wyoming,0,2015-11-30
Alabama,2,2015-12-31
Alaska,0,2015-12-31
Arizona,9,2015-12-31
Arkansas,0,2015-12-31
California,49,2015-12-31
Colorado,17,2015-12-31
Connecticut,2,2015-12-31
Delaware,17,2015-12-31
District of Columbia,29,2015-12-31
Florida,10,2015-12-31
Georgia,6,2015-12-31
Hawaii,5,2015-12-31
Idaho,11,2015-12-31
Illinois,37,2015-12-31
Indiana,3,2015-12-31
Iowa,0,2015-12-31
Kansas,2,2015-12-31
Kentucky,0,2015-12-31
Louisiana,2,2015-12-31
Maine,0,2015-12-31
Maryland,48,2015-12-31
Massachusetts,22,2015-12-31
Michigan,2,2015-12-31
Minnesota,7,2015-12-31
Mississippi,0,2015-12-31
Missouri,4,2015-12-31
Montana,0,2015-12-31
Nebraska,0,2015-12-31
Nevada,17,2015-12-31
New Hampshire,6,2015-12-31
New Jersey,3,2015-12-31
New Mexico,5,2015-12-31
New York,7,2015-12-31
North Carolina,7,2015-12-31
North Dakota,0,2015-12-31
Ohio,1,2015-12-31
Oklahoma,3,2015-12-31
Oregon,80,2015-12-31
Pennsylvania,7,2015-12-31
Rhode Island,7,2015-12-31
South Carolina,0,2015-12-31
South Dakota,0,2015-12-31
Tennessee,5,2015-12-31
Texas,7,2015-12-31
Utah,5,2015-12-31
Vermont,0,2015-12-31
Virginia,22,2015-12-31
Washington,100,2015-12-31
West Virginia,6,2015-12-31
Wisconsin,3,2015-12-31
Wyoming,0,2015-12-31
Alabama,2,2016-01-31
Alaska,0,2016-01-31
Arizona,15,2016-01-31
Arkansas,3,2016-01-31
California,53,2016-01-31
Colorado,21,2016-01-31
Connecticut,4,2016-01-31
Delaware,18,2016-01-31
District of Columbia,53,2016-01-31
Florida,5,2016-01-31
Georgia,7,2016-01-31
Hawaii,0,2016-01-31
Idaho,0,2016-01-31
Illinois,46,2016-01-31
Indiana,4,2016-01-31
Iowa,0,2016-01-31
Kansas,0,2016-01-31
Kentucky,4,2016-01-31
Louisiana,0,2016-01-31
Maine,0,2016-01-31
Maryland,30,2016-01-31
Massachusetts,25,2016-01-31
Michigan,4,2016-01-31
Minnesota,5,2016-01-31
Mississippi,0,2016-01-31
Missouri,0,2016-01-31
Montana,0,2016-01-31
Nebraska,9,2016-01-31
Nevada,16,2016-01-31
New Hampshire,6,2016-01-31
New Jersey,2,2016-01-31
New Mexico,0,2016-01-31
New York,8,2016-01-31
North Carolina,8,2016-01-31
North Dakota,0,2016-01-31
Ohio,1,2016-01-31
Oklahoma,3,2016-01-31
Oregon,60,2016-01-31
Pennsylvania,10,2016-01-31
Rhode Island,14,2016-01-31
South Carolina,2,2016-01-31
South Dakota,0,2016-01-31
Tennessee,9,2016-01-31
Texas,5,2016-01-31
Utah,0,2016-01-31
Vermont,0,2016-01-31
Virginia,21,2016-01-31
Washington,100,2016-01-31
West Virginia,0,2016-01-31
Wisconsin,7,2016-01-31
Wyoming,0,2016-01-31
Alabama,0,2016-02-29
Alaska,0,2016-02-29
Arizona,11,2016-02-29
Arkansas,3,2016-02-29
California,49,2016-02-29
Colorado,15,2016-02-29
Connecticut,3,2016-02-29
Delaware,0,2016-02-29
District of Columbia,38,2016-02-29
Florida,5,2016-02-29
Georgia,5,2016-02-29
Hawaii,0,2016-02-29
Idaho,9,2016-02-29
Illinois,43,2016-02-29
Indiana,5,2016-02-29
Iowa,0,2016-02-29
Kansas,4,2016-02-29
Kentucky,5,2016-02-29
Louisiana,7,2016-02-29
Maine,0,2016-02-29
Maryland,45,2016-02-29
Massachusetts,36,2016-02-29
Michigan,2,2016-02-29
Minnesota,7,2016-02-29
Mississippi,0,2016-02-29
Missouri,3,2016-02-29
Montana,8,2016-02-29
Nebraska,7,2016-02-29
Nevada,13,2016-02-29
New Hampshire,5,2016-02-29
New Jersey,2,2016-02-29
New Mexico,4,2016-02-29
New York,7,2016-02-29
North Carolina,5,2016-02-29
North Dakota,0,2016-02-29
Ohio,4,2016-02-29
Oklahoma,4,2016-02-29
Oregon,45,2016-02-29
Pennsylvania,8,2016-02-29
Rhode Island,22,2016-02-29
South Carolina,3,2016-02-29
South Dakota,0,2016-02-29
Tennessee,4,2016-02-29
Texas,9,2016-02-29
Utah,2,2016-02-29
Vermont,0,2016-02-29
Virginia,22,2016-02-29
Washington,100,2016-02-29
West Virginia,5,2016-02-29
Wisconsin,11,2016-02-29
Wyoming,0,2016-02-29
Alabama,2,2016-03-31
Alaska,0,2016-03-31
Arizona,12,2016-03-31
Arkansas,0,2016-03-31
California,49,2016-03-31
Colorado,17,2016-03-31
Connecticut,3,2016-03-31
Delaware,7,2016-03-31
District of Columbia,24,2016-03-31
Florida,6,2016-03-31
Georgia,8,2016-03-31
Hawaii,9,2016-03-31
Idaho,0,2016-03-31
Illinois,35,2016-03-31
Indiana,4,2016-03-31
Iowa,2,2016-03-31
Kansas,0,2016-03-31
Kentucky,0,2016-03-31
Louisiana,2,2016-03-31
Maine,0,2016-03-31
Maryland,52,2016-03-31
Massachusetts,34,2016-03-31
Michigan,5,2016-03-31
Minnesota,6,2016-03-31
Mississippi,0,2016-03-31
Missouri,0,2016-03-31
Montana,0,2016-03-31
Nebraska,0,2016-03-31
Nevada,17,2016-03-31
New Hampshire,0,2016-03-31
New Jersey,5,2016-03-31
New Mexico,8,2016-03-31
New York,10,2016-03-31
North Carolina,9,2016-03-31
North Dakota,0,2016-03-31
Ohio,3,2016-03-31
Oklahoma,2,2016-03-31
Oregon,54,2016-03-31
Pennsylvania,9,2016-03-31
Rhode Island,5,2016-03-31
South Carolina,9,2016-03-31
South Dakota,0,2016-03-31
Tennessee,4,2016-03-31
Texas,7,2016-03-31
Utah,2,2016-03-31
Vermont,0,2016-03-31
Virginia,31,2016-03-31
Washington,100,2016-03-31
West Virginia,5,2016-03-31
Wisconsin,6,2016-03-31
Wyoming,0,2016-03-31
Alabama,3,2016-04-30
Alaska,10,2016-04-30
Arizona,11,2016-04-30
Arkansas,5,2016-04-30
California,50,2016-04-30
Colorado,23,2016-04-30
Connecticut,5,2016-04-30
Delaware,14,2016-04-30
District of Columbia,35,2016-04-30
Florida,8,2016-04-30
Georgia,7,2016-04-30
Hawaii,8,2016-04-30
Idaho,4,2016-04-30
Illinois,42,2016-04-30
Indiana,2,2016-04-30
Iowa,0,2016-04-30
Kansas,2,2016-04-30
Kentucky,0,2016-04-30
Louisiana,3,2016-04-30
Maine,0,2016-04-30
Maryland,41,2016-04-30
Massachusetts,17,2016-04-30
Michigan,8,2016-04-30
Minnesota,6,2016-04-30
Mississippi,0,2016-04-30
Missouri,1,2016-04-30
Montana,0,2016-04-30
Nebraska,0,2016-04-30
Nevada,12,2016-04-30
New Hampshire,9,2016-04-30
New Jersey,5,2016-04-30
New Mexico,0,2016-04-30
New York,7,2016-04-30
North Carolina,7,2016-04-30
North Dakota,0,2016-04-30
Ohio,3,2016-04-30
Oklahoma,4,2016-04-30
Oregon,55,2016-04-30
Pennsylvania,6,2016-04-30
Rhode Island,16,2016-04-30
South Carolina,3,2016-04-30
South Dakota,0,2016-04-30
Tennessee,5,2016-04-30
Texas,7,2016-04-30
Utah,2,2016-04-30
Vermont,0,2016-04-30
Virginia,28,2016-04-30
Washington,100,2016-04-30
West Virginia,5,2016-04-30
Wisconsin,7,2016-04-30
Wyoming,0,2016-04-30
Alabama,2,2016-05-31
Alaska,0,2016-05-31
Arizona,14,2016-05-31
