geoName,Flat,year
Arkansas,0,2010-09-30
California,28,2010-09-30
Colorado,0,2010-09-30
Connecticut,0,2010-09-30
Delaware,0,2010-09-30
District of Columbia,0,2010-09-30
Florida,19,2010-09-30
Georgia,21,2010-09-30
Hawaii,0,2010-09-30
Idaho,0,2010-09-30
Illinois,28,2010-09-30
Indiana,0,2010-09-30
Iowa,0,2010-09-30
Kansas,0,2010-09-30
Kentucky,0,2010-09-30
Louisiana,0,2010-09-30
Maine,0,2010-09-30
Maryland,0,2010-09-30
Massachusetts,22,2010-09-30
Michigan,47,2010-09-30
Minnesota,0,2010-09-30
Mississippi,0,2010-09-30
Missouri,36,2010-09-30
Montana,0,2010-09-30
Nebraska,0,2010-09-30
Nevada,0,2010-09-30
New Hampshire,63,2010-09-30
New Jersey,7,2010-09-30
New Mexico,0,2010-09-30
New York,37,2010-09-30
North Carolina,10,2010-09-30
North Dakota,0,2010-09-30
Ohio,0,2010-09-30
Oklahoma,0,2010-09-30
Oregon,0,2010-09-30
Pennsylvania,42,2010-09-30
Rhode Island,0,2010-09-30
South Carolina,100,2010-09-30
South Dakota,0,2010-09-30
Tennessee,40,2010-09-30
Texas,9,2010-09-30
Utah,40,2010-09-30
Vermont,53,2010-09-30
Virginia,28,2010-09-30
Washington,19,2010-09-30
West Virginia,0,2010-09-30
Wisconsin,52,2010-09-30
Wyoming,0,2010-09-30
Alabama,0,2010-10-31
Alaska,0,2010-10-31
Arizona,0,2010-10-31
Arkansas,64,2010-10-31
California,32,2010-10-31
Colorado,14,2010-10-31
Connecticut,21,2010-10-31
Delaware,0,2010-10-31
District of Columbia,0,2010-10-31
Florida,33,2010-10-31
Georgia,0,2010-10-31
Hawaii,0,2010-10-31
Idaho,0,2010-10-31
Illinois,28,2010-10-31
Indiana,0,2010-10-31
Iowa,100,2010-10-31
Kansas,0,2010-10-31
Kentucky,56,2010-10-31
Louisiana,0,2010-10-31
Maine,69,2010-10-31
Maryland,0,2010-10-31
Massachusetts,0,2010-10-31
Michigan,47,2010-10-31
Minnesota,0,2010-10-31
Mississippi,0,2010-10-31
Missouri,0,2010-10-31
Montana,0,2010-10-31
Nebraska,0,2010-10-31
Nevada,0,2010-10-31
New Hampshire,0,2010-10-31
New Jersey,21,2010-10-31
New Mexico,0,2010-10-31
New York,28,2010-10-31
North Carolina,0,2010-10-31
North Dakota,0,2010-10-31
Ohio,0,2010-10-31
Oklahoma,0,2010-10-31
Oregon,21,2010-10-31
Pennsylvania,0,2010-10-31
Rhode Island,0,2010-10-31
South Carolina,0,2010-10-31
South Dakota,0,2010-10-31
Tennessee,39,2010-10-31
Texas,12,2010-10-31
Utah,38,2010-10-31
Vermont,0,2010-10-31
Virginia,15,2010-10-31
Washington,19,2010-10-31
West Virginia,0,2010-10-31
Wisconsin,17,2010-10-31
Wyoming,0,2010-10-31
Alabama,21,2010-11-30
Alaska,0,2010-11-30
Arizona,8,2010-11-30
Arkansas,41,2010-11-30
California,12,2010-11-30
Colorado,0,2010-11-30
Connecticut,0,2010-11-30
Delaware,100,2010-11-30
District of Columbia,0,2010-11-30
Florida,6,2010-11-30
Georgia,13,2010-11-30
Hawaii,36,2010-11-30
Idaho,0,2010-11-30
Illinois,9,2010-11-30
Indiana,16,2010-11-30
Iowa,94,2010-11-30
Kansas,22,2010-11-30
Kentucky,0,2010-11-30
Louisiana,0,2010-11-30
Maine,0,2010-11-30
Maryland,0,2010-11-30
Massachusetts,28,2010-11-30
Michigan,8,2010-11-30
Minnesota,0,2010-11-30
Mississippi,0,2010-11-30
Missouri,7,2010-11-30
Montana,0,2010-11-30
Nebraska,0,2010-11-30
Nevada,0,2010-11-30
New Hampshire,0,2010-11-30
New Jersey,9,2010-11-30
New Mexico,0,2010-11-30
New York,10,2010-11-30
North Carolina,6,2010-11-30
North Dakota,0,2010-11-30
Ohio,16,2010-11-30
Oklahoma,23,2010-11-30
Oregon,13,2010-11-30
Pennsylvania,9,2010-11-30
Rhode Island,0,2010-11-30
South Carolina,22,2010-11-30
South Dakota,0,2010-11-30
Tennessee,0,2010-11-30
Texas,11,2010-11-30
Utah,47,2010-11-30
Vermont,0,2010-11-30
Virginia,12,2010-11-30
Washington,6,2010-11-30
West Virginia,0,2010-11-30
Wisconsin,11,2010-11-30
Wyoming,0,2010-11-30
Alabama,0,2010-12-31
Alaska,0,2010-12-31
Arizona,18,2010-12-31
Arkansas,47,2010-12-31
California,11,2010-12-31
Colorado,12,2010-12-31
Connecticut,10,2010-12-31
Delaware,0,2010-12-31
District of Columbia,22,2010-12-31
Florida,19,2010-12-31
Georgia,6,2010-12-31
Hawaii,27,2010-12-31
Idaho,32,2010-12-31
Illinois,10,2010-12-31
Indiana,33,2010-12-31
Iowa,0,2010-12-31
Kansas,16,2010-12-31
Kentucky,25,2010-12-31
Louisiana,0,2010-12-31
Maine,31,2010-12-31
Maryland,0,2010-12-31
Massachusetts,27,2010-12-31
Michigan,17,2010-12-31
Minnesota,17,2010-12-31
Mississippi,26,2010-12-31
Missouri,14,2010-12-31
Montana,0,2010-12-31
Nebraska,0,2010-12-31
Nevada,18,2010-12-31
New Hampshire,0,2010-12-31
New Jersey,12,2010-12-31
New Mexico,0,2010-12-31
New York,12,2010-12-31
North Carolina,4,2010-12-31
North Dakota,0,2010-12-31
Ohio,0,2010-12-31
Oklahoma,31,2010-12-31
Oregon,8,2010-12-31
Pennsylvania,0,2010-12-31
Rhode Island,0,2010-12-31
South Carolina,12,2010-12-31
South Dakota,0,2010-12-31
Tennessee,0,2010-12-31
Texas,7,2010-12-31
Utah,0,2010-12-31
Vermont,0,2010-12-31
Virginia,11,2010-12-31
Washington,9,2010-12-31
West Virginia,0,2010-12-31
Wisconsin,15,2010-12-31
Wyoming,100,2010-12-31
Alabama,26,2011-01-31
Alaska,0,2011-01-31
Arizona,12,2011-01-31
Arkansas,0,2011-01-31
California,16,2011-01-31
Colorado,38,2011-01-31
Connecticut,20,2011-01-31
Delaware,0,2011-01-31
District of Columbia,0,2011-01-31
Florida,32,2011-01-31
Georgia,7,2011-01-31
Hawaii,0,2011-01-31
Idaho,68,2011-01-31
Illinois,10,2011-01-31
Indiana,68,2011-01-31
Iowa,61,2011-01-31
Kansas,0,2011-01-31
Kentucky,0,2011-01-31
Louisiana,27,2011-01-31
Maine,0,2011-01-31
Maryland,13,2011-01-31
Massachusetts,8,2011-01-31
Michigan,37,2011-01-31
Minnesota,24,2011-01-31
Mississippi,0,2011-01-31
Missouri,30,2011-01-31
Montana,0,2011-01-31
Nebraska,0,2011-01-31
Nevada,37,2011-01-31
New Hampshire,0,2011-01-31
New Jersey,26,2011-01-31
New Mexico,0,2011-01-31
New York,32,2011-01-31
North Carolina,17,2011-01-31
North Dakota,0,2011-01-31
Ohio,23,2011-01-31
Oklahoma,33,2011-01-31
Oregon,73,2011-01-31
Pennsylvania,19,2011-01-31
Rhode Island,69,2011-01-31
South Carolina,100,2011-01-31
South Dakota,0,2011-01-31
Tennessee,17,2011-01-31
Texas,22,2011-01-31
Utah,0,2011-01-31
Vermont,0,2011-01-31
Virginia,26,2011-01-31
Washington,39,2011-01-31
West Virginia,0,2011-01-31
Wisconsin,47,2011-01-31
Wyoming,0,2011-01-31
Alabama,43,2011-02-28
Alaska,0,2011-02-28
Arizona,20,2011-02-28
Arkansas,39,2011-02-28
California,16,2011-02-28
Colorado,20,2011-02-28
Connecticut,16,2011-02-28
Delaware,0,2011-02-28
District of Columbia,0,2011-02-28
Florida,19,2011-02-28
Georgia,26,2011-02-28
Hawaii,0,2011-02-28
Idaho,54,2011-02-28
Illinois,23,2011-02-28
Indiana,14,2011-02-28
Iowa,24,2011-02-28
Kansas,0,2011-02-28
Kentucky,0,2011-02-28
Louisiana,0,2011-02-28
Maine,0,2011-02-28
Maryland,20,2011-02-28
Massachusetts,6,2011-02-28
Michigan,22,2011-02-28
Minnesota,9,2011-02-28
Mississippi,44,2011-02-28
Missouri,37,2011-02-28
Montana,82,2011-02-28
Nebraska,0,2011-02-28
Nevada,0,2011-02-28
New Hampshire,44,2011-02-28
New Jersey,20,2011-02-28
New Mexico,0,2011-02-28
New York,29,2011-02-28
North Carolina,13,2011-02-28
North Dakota,0,2011-02-28
Ohio,6,2011-02-28
Oklahoma,0,2011-02-28
Oregon,14,2011-02-28
Pennsylvania,5,2011-02-28
Rhode Island,0,2011-02-28
South Carolina,0,2011-02-28
South Dakota,100,2011-02-28
Tennessee,13,2011-02-28
Texas,24,2011-02-28
Utah,0,2011-02-28
Vermont,95,2011-02-28
Virginia,14,2011-02-28
Washington,7,2011-02-28
West Virginia,0,2011-02-28
Wisconsin,25,2011-02-28
Wyoming,0,2011-02-28
Alabama,0,2011-03-31
Alaska,0,2011-03-31
Arizona,14,2011-03-31
Arkansas,56,2011-03-31
California,18,2011-03-31
Colorado,43,2011-03-31
Connecticut,70,2011-03-31
Delaware,0,2011-03-31
District of Columbia,0,2011-03-31
Florida,32,2011-03-31
Georgia,15,2011-03-31
Hawaii,64,2011-03-31
Idaho,0,2011-03-31
Illinois,34,2011-03-31
Indiana,0,2011-03-31
Iowa,100,2011-03-31
Kansas,37,2011-03-31
Kentucky,31,2011-03-31
Louisiana,0,2011-03-31
Maine,0,2011-03-31
Maryland,0,2011-03-31
Massachusetts,9,2011-03-31
Michigan,50,2011-03-31
Minnesota,25,2011-03-31
Mississippi,62,2011-03-31
Missouri,0,2011-03-31
Montana,0,2011-03-31
Nebraska,0,2011-03-31
Nevada,0,2011-03-31
New Hampshire,0,2011-03-31
New Jersey,10,2011-03-31
New Mexico,0,2011-03-31
New York,37,2011-03-31
North Carolina,49,2011-03-31
North Dakota,0,2011-03-31
Ohio,35,2011-03-31
Oklahoma,38,2011-03-31
Oregon,20,2011-03-31
Pennsylvania,7,2011-03-31
Rhode Island,0,2011-03-31
South Carolina,29,2011-03-31
South Dakota,0,2011-03-31
Tennessee,0,2011-03-31
Texas,21,2011-03-31
Utah,34,2011-03-31
Vermont,0,2011-03-31
Virginia,50,2011-03-31
Washington,32,2011-03-31
West Virginia,0,2011-03-31
Wisconsin,18,2011-03-31
Wyoming,0,2011-03-31
Alabama,50,2011-04-30
Alaska,100,2011-04-30
Arizona,20,2011-04-30
Arkansas,44,2011-04-30
California,24,2011-04-30
Colorado,22,2011-04-30
Connecticut,18,2011-04-30
Delaware,0,2011-04-30
District of Columbia,15,2011-04-30
Florida,18,2011-04-30
Georgia,12,2011-04-30
Hawaii,0,2011-04-30
Idaho,60,2011-04-30
Illinois,13,2011-04-30
Indiana,16,2011-04-30
Iowa,55,2011-04-30
Kansas,0,2011-04-30
Kentucky,49,2011-04-30
Louisiana,0,2011-04-30
Maine,0,2011-04-30
Maryland,23,2011-04-30
Massachusetts,36,2011-04-30
Michigan,16,2011-04-30
Minnesota,30,2011-04-30
Mississippi,0,2011-04-30
Missouri,14,2011-04-30
Montana,98,2011-04-30
Nebraska,0,2011-04-30
Nevada,0,2011-04-30
New Hampshire,0,2011-04-30
New Jersey,38,2011-04-30
New Mexico,54,2011-04-30
New York,40,2011-04-30
North Carolina,7,2011-04-30
North Dakota,0,2011-04-30
Ohio,42,2011-04-30
Oklahoma,91,2011-04-30
Oregon,16,2011-04-30
Pennsylvania,6,2011-04-30
Rhode Island,0,2011-04-30
South Carolina,23,2011-04-30
South Dakota,0,2011-04-30
Tennessee,15,2011-04-30
Texas,26,2011-04-30
Utah,27,2011-04-30
Vermont,0,2011-04-30
Virginia,0,2011-04-30
Washington,8,2011-04-30
West Virginia,0,2011-04-30
Wisconsin,42,2011-04-30
Wyoming,0,2011-04-30
Alabama,0,2011-05-31
Alaska,71,2011-05-31
Arizona,23,2011-05-31
Arkansas,0,2011-05-31
California,16,2011-05-31
Colorado,8,2011-05-31
Connecticut,13,2011-05-31
Delaware,0,2011-05-31
District of Columbia,0,2011-05-31
Florida,10,2011-05-31
Georgia,8,2011-05-31
Hawaii,38,2011-05-31
Idaho,0,2011-05-31
Illinois,9,2011-05-31
Indiana,12,2011-05-31
Iowa,0,2011-05-31
Kansas,0,2011-05-31
Kentucky,19,2011-05-31
Louisiana,0,2011-05-31
Maine,0,2011-05-31
Maryland,0,2011-05-31
Massachusetts,10,2011-05-31
Michigan,38,2011-05-31
Minnesota,22,2011-05-31
Mississippi,0,2011-05-31
Missouri,10,2011-05-31
Montana,75,2011-05-31
Nebraska,34,2011-05-31
Nevada,23,2011-05-31
New Hampshire,0,2011-05-31
New Jersey,16,2011-05-31
New Mexico,0,2011-05-31
New York,27,2011-05-31
North Carolina,32,2011-05-31
North Dakota,0,2011-05-31
Ohio,16,2011-05-31
Oklahoma,22,2011-05-31
Oregon,0,2011-05-31
Pennsylvania,13,2011-05-31
Rhode Island,48,2011-05-31
South Carolina,49,2011-05-31
South Dakota,100,2011-05-31
Tennessee,22,2011-05-31
Texas,14,2011-05-31
Utah,21,2011-05-31
Vermont,0,2011-05-31
Virginia,17,2011-05-31
Washington,5,2011-05-31
West Virginia,0,2011-05-31
Wisconsin,32,2011-05-31
Wyoming,0,2011-05-31
Alabama,23,2011-06-30
Alaska,0,2011-06-30
Arizona,5,2011-06-30
Arkansas,0,2011-06-30
California,11,2011-06-30
Colorado,10,2011-06-30
Connecticut,9,2011-06-30
Delaware,47,2011-06-30
District of Columbia,7,2011-06-30
Florida,11,2011-06-30
Georgia,10,2011-06-30
Hawaii,23,2011-06-30
Idaho,30,2011-06-30
Illinois,10,2011-06-30
Indiana,23,2011-06-30
Iowa,30,2011-06-30
Kansas,0,2011-06-30
Kentucky,12,2011-06-30
Louisiana,0,2011-06-30
Maine,0,2011-06-30
Maryland,11,2011-06-30
Massachusetts,14,2011-06-30
Michigan,34,2011-06-30
Minnesota,13,2011-06-30
Mississippi,0,2011-06-30
Missouri,7,2011-06-30
Montana,100,2011-06-30
Nebraska,0,2011-06-30
Nevada,0,2011-06-30
New Hampshire,0,2011-06-30
New Jersey,14,2011-06-30
New Mexico,0,2011-06-30
New York,17,2011-06-30
North Carolina,7,2011-06-30
North Dakota,0,2011-06-30
Ohio,7,2011-06-30
Oklahoma,14,2011-06-30
Oregon,8,2011-06-30
Pennsylvania,8,2011-06-30
Rhode Island,0,2011-06-30
South Carolina,10,2011-06-30
South Dakota,0,2011-06-30
Tennessee,0,2011-06-30
Texas,10,2011-06-30
Utah,27,2011-06-30
Vermont,54,2011-06-30
Virginia,8,2011-06-30
Washington,7,2011-06-30
West Virginia,35,2011-06-30
Wisconsin,27,2011-06-30
Wyoming,0,2011-06-30
Alabama,0,2011-07-31
Alaska,0,2011-07-31
Arizona,15,2011-07-31
Arkansas,21,2011-07-31
California,11,2011-07-31
Colorado,5,2011-07-31
Connecticut,0,2011-07-31
Delaware,0,2011-07-31
District of Columbia,0,2011-07-31
Florida,15,2011-07-31
Georgia,16,2011-07-31
Hawaii,0,2011-07-31
Idaho,0,2011-07-31
Illinois,15,2011-07-31
Indiana,22,2011-07-31
Iowa,0,2011-07-31
Kansas,14,2011-07-31
Kentucky,0,2011-07-31
Louisiana,11,2011-07-31
Maine,0,2011-07-31
Maryland,16,2011-07-31
Massachusetts,7,2011-07-31
Michigan,10,2011-07-31
Minnesota,5,2011-07-31
Mississippi,0,2011-07-31
Missouri,0,2011-07-31
Montana,0,2011-07-31
Nebraska,0,2011-07-31
Nevada,15,2011-07-31
New Hampshire,0,2011-07-31
New Jersey,14,2011-07-31
New Mexico,0,2011-07-31
New York,8,2011-07-31
North Carolina,3,2011-07-31
North Dakota,0,2011-07-31
Ohio,3,2011-07-31
Oklahoma,0,2011-07-31
Oregon,0,2011-07-31
Pennsylvania,5,2011-07-31
Rhode Island,30,2011-07-31
South Carolina,19,2011-07-31
South Dakota,0,2011-07-31
Tennessee,7,2011-07-31
Texas,6,2011-07-31
Utah,0,2011-07-31
Vermont,0,2011-07-31
Virginia,15,2011-07-31
Washington,12,2011-07-31
West Virginia,100,2011-07-31
Wisconsin,6,2011-07-31
Wyoming,0,2011-07-31
Alabama,0,2011-08-31
Alaska,0,2011-08-31
Arizona,25,2011-08-31
Arkansas,100,2011-08-31
California,27,2011-08-31
Colorado,25,2011-08-31
Connecticut,20,2011-08-31
Delaware,0,2011-08-31
District of Columbia,0,2011-08-31
Florida,33,2011-08-31
Georgia,19,2011-08-31
Hawaii,0,2011-08-31
Idaho,68,2011-08-31
Illinois,18,2011-08-31
Indiana,0,2011-08-31
Iowa,0,2011-08-31
Kansas,0,2011-08-31
Kentucky,0,2011-08-31
Louisiana,0,2011-08-31
Maine,0,2011-08-31
Maryland,24,2011-08-31
Massachusetts,23,2011-08-31
Michigan,51,2011-08-31
Minnesota,42,2011-08-31
Mississippi,50,2011-08-31
Missouri,15,2011-08-31
Montana,0,2011-08-31
Nebraska,46,2011-08-31
Nevada,0,2011-08-31
New Hampshire,0,2011-08-31
New Jersey,16,2011-08-31
New Mexico,0,2011-08-31
New York,24,2011-08-31
North Carolina,8,2011-08-31
North Dakota,0,2011-08-31
Ohio,23,2011-08-31
Oklahoma,56,2011-08-31
Oregon,17,2011-08-31
Pennsylvania,6,2011-08-31
Rhode Island,0,2011-08-31
South Carolina,0,2011-08-31
South Dakota,0,2011-08-31
Tennessee,0,2011-08-31
Texas,26,2011-08-31
Utah,0,2011-08-31
Vermont,0,2011-08-31
Virginia,26,2011-08-31
Washington,9,2011-08-31
West Virginia,0,2011-08-31
Wisconsin,0,2011-08-31
Wyoming,0,2011-08-31
Alabama,23,2011-09-30
Alaska,0,2011-09-30
Arizona,10,2011-09-30
Arkansas,42,2011-09-30
California,18,2011-09-30
Colorado,10,2011-09-30
Connecticut,69,2011-09-30
Delaware,0,2011-09-30
District of Columbia,14,2011-09-30
Florida,6,2011-09-30
Georgia,16,2011-09-30
Hawaii,0,2011-09-30
Idaho,0,2011-09-30
Illinois,36,2011-09-30
Indiana,57,2011-09-30
Iowa,0,2011-09-30
Kansas,0,2011-09-30
Kentucky,22,2011-09-30
Louisiana,0,2011-09-30
Maine,0,2011-09-30
Maryland,0,2011-09-30
Massachusetts,19,2011-09-30
Michigan,49,2011-09-30
Minnesota,0,2011-09-30
Mississippi,43,2011-09-30
Missouri,13,2011-09-30
Montana,0,2011-09-30
Nebraska,0,2011-09-30
Nevada,0,2011-09-30
New Hampshire,0,2011-09-30
New Jersey,35,2011-09-30
New Mexico,0,2011-09-30
New York,19,2011-09-30
North Carolina,14,2011-09-30
North Dakota,0,2011-09-30
Ohio,13,2011-09-30
Oklahoma,46,2011-09-30
Oregon,27,2011-09-30
Pennsylvania,16,2011-09-30
Rhode Island,0,2011-09-30
South Carolina,40,2011-09-30
South Dakota,0,2011-09-30
Tennessee,28,2011-09-30
Texas,13,2011-09-30
Utah,26,2011-09-30
Vermont,100,2011-09-30
Virginia,22,2011-09-30
Washington,16,2011-09-30
West Virginia,0,2011-09-30
Wisconsin,26,2011-09-30
Wyoming,0,2011-09-30
Alabama,0,2011-10-31
Alaska,0,2011-10-31
Arizona,15,2011-10-31
Arkansas,0,2011-10-31
California,5,2011-10-31
Colorado,5,2011-10-31
Connecticut,9,2011-10-31
Delaware,0,2011-10-31
District of Columbia,14,2011-10-31
Florida,7,2011-10-31
Georgia,13,2011-10-31
Hawaii,24,2011-10-31
Idaho,0,2011-10-31
Illinois,10,2011-10-31
Indiana,14,2011-10-31
Iowa,12,2011-10-31
Kansas,0,2011-10-31
Kentucky,0,2011-10-31
Louisiana,22,2011-10-31
Maine,0,2011-10-31
Maryland,5,2011-10-31
Massachusetts,10,2011-10-31
Michigan,7,2011-10-31
Minnesota,5,2011-10-31
Mississippi,21,2011-10-31
Missouri,0,2011-10-31
Montana,0,2011-10-31
Nebraska,0,2011-10-31
Nevada,0,2011-10-31
New Hampshire,0,2011-10-31
New Jersey,7,2011-10-31
New Mexico,0,2011-10-31
New York,10,2011-10-31
North Carolina,17,2011-10-31
North Dakota,0,2011-10-31
Ohio,6,2011-10-31
Oklahoma,12,2011-10-31
Oregon,14,2011-10-31
Pennsylvania,13,2011-10-31
Rhode Island,0,2011-10-31
South Carolina,0,2011-10-31
South Dakota,0,2011-10-31
Tennessee,6,2011-10-31
Texas,5,2011-10-31
Utah,0,2011-10-31
Vermont,100,2011-10-31
Virginia,15,2011-10-31
Washington,7,2011-10-31
West Virginia,31,2011-10-31
Wisconsin,7,2011-10-31
Wyoming,0,2011-10-31
Alabama,0,2011-11-30
Alaska,0,2011-11-30
Arizona,0,2011-11-30
Arkansas,47,2011-11-30
California,18,2011-11-30
Colorado,0,2011-11-30
Connecticut,36,2011-11-30
Delaware,0,2011-11-30
District of Columbia,14,2011-11-30
Florida,21,2011-11-30
Georgia,6,2011-11-30
Hawaii,0,2011-11-30
Idaho,0,2011-11-30
Illinois,26,2011-11-30
Indiana,15,2011-11-30
Iowa,0,2011-11-30
Kansas,0,2011-11-30
Kentucky,17,2011-11-30
Louisiana,24,2011-11-30
Maine,0,2011-11-30
Maryland,10,2011-11-30
Massachusetts,7,2011-11-30
Michigan,39,2011-11-30
Minnesota,23,2011-11-30
Mississippi,45,2011-11-30
Missouri,0,2011-11-30
Montana,0,2011-11-30
Nebraska,30,2011-11-30
Nevada,22,2011-11-30
New Hampshire,100,2011-11-30
New Jersey,23,2011-11-30
New Mexico,0,2011-11-30
New York,15,2011-11-30
North Carolina,35,2011-11-30
North Dakota,0,2011-11-30
Ohio,20,2011-11-30
Oklahoma,0,2011-11-30
Oregon,16,2011-11-30
Pennsylvania,17,2011-11-30
Rhode Island,0,2011-11-30
South Carolina,22,2011-11-30
South Dakota,0,2011-11-30
Tennessee,0,2011-11-30
Texas,22,2011-11-30
Utah,0,2011-11-30
Vermont,0,2011-11-30
Virginia,32,2011-11-30
Washington,22,2011-11-30
West Virginia,0,2011-11-30
Wisconsin,28,2011-11-30
Wyoming,0,2011-11-30
Alabama,0,2011-12-31
Alaska,0,2011-12-31
Arizona,10,2011-12-31
Arkansas,42,2011-12-31
California,13,2011-12-31
Colorado,10,2011-12-31
Connecticut,51,2011-12-31
Delaware,93,2011-12-31
District of Columbia,28,2011-12-31
Florida,39,2011-12-31
Georgia,26,2011-12-31
Hawaii,48,2011-12-31
Idaho,0,2011-12-31
Illinois,32,2011-12-31
Indiana,28,2011-12-31
Iowa,56,2011-12-31
Kansas,56,2011-12-31
Kentucky,34,2011-12-31
Louisiana,22,2011-12-31
Maine,0,2011-12-31
Maryland,20,2011-12-31
Massachusetts,31,2011-12-31
Michigan,44,2011-12-31
Minnesota,33,2011-12-31
Mississippi,0,2011-12-31
Missouri,63,2011-12-31
Montana,91,2011-12-31
Nebraska,0,2011-12-31
Nevada,0,2011-12-31
New Hampshire,0,2011-12-31
New Jersey,14,2011-12-31
New Mexico,51,2011-12-31
New York,23,2011-12-31
North Carolina,6,2011-12-31
North Dakota,0,2011-12-31
Ohio,25,2011-12-31
Oklahoma,0,2011-12-31
Oregon,29,2011-12-31
Pennsylvania,10,2011-12-31
Rhode Island,0,2011-12-31
South Carolina,19,2011-12-31
South Dakota,0,2011-12-31
Tennessee,39,2011-12-31
Texas,23,2011-12-31
Utah,25,2011-12-31
Vermont,100,2011-12-31
Virginia,44,2011-12-31
Washington,7,2011-12-31
West Virginia,0,2011-12-31
Wisconsin,26,2011-12-31
Wyoming,0,2011-12-31
Alabama,0,2012-01-31
Alaska,83,2012-01-31
Arizona,31,2012-01-31
Arkansas,42,2012-01-31
California,31,2012-01-31
Colorado,0,2012-01-31
Connecticut,17,2012-01-31
Delaware,0,2012-01-31
District of Columbia,14,2012-01-31
Florida,26,2012-01-31
Georgia,21,2012-01-31
Hawaii,0,2012-01-31
Idaho,55,2012-01-31
Illinois,25,2012-01-31
Indiana,42,2012-01-31
Iowa,54,2012-01-31
Kansas,0,2012-01-31
Kentucky,18,2012-01-31
Louisiana,0,2012-01-31
Maine,0,2012-01-31
Maryland,0,2012-01-31
Massachusetts,12,2012-01-31
Michigan,33,2012-01-31
Minnesota,10,2012-01-31
Mississippi,0,2012-01-31
Missouri,0,2012-01-31
Montana,0,2012-01-31
Nebraska,28,2012-01-31
Nevada,31,2012-01-31
New Hampshire,0,2012-01-31
New Jersey,22,2012-01-31
New Mexico,0,2012-01-31
New York,20,2012-01-31
North Carolina,13,2012-01-31
North Dakota,0,2012-01-31
Ohio,19,2012-01-31
Oklahoma,0,2012-01-31
Oregon,15,2012-01-31
Pennsylvania,10,2012-01-31
Rhode Island,0,2012-01-31
South Carolina,59,2012-01-31
South Dakota,0,2012-01-31
Tennessee,39,2012-01-31
Texas,14,2012-01-31
Utah,50,2012-01-31
Vermont,100,2012-01-31
Virginia,7,2012-01-31
Washington,14,2012-01-31
West Virginia,62,2012-01-31
Wisconsin,13,2012-01-31
Wyoming,0,2012-01-31
Alabama,0,2012-02-29
Alaska,0,2012-02-29
Arizona,9,2012-02-29
Arkansas,0,2012-02-29
California,9,2012-02-29
Colorado,9,2012-02-29
Connecticut,15,2012-02-29
Delaware,0,2012-02-29
District of Columbia,0,2012-02-29
Florida,6,2012-02-29
Georgia,2,2012-02-29
Hawaii,0,2012-02-29
Idaho,25,2012-02-29
Illinois,10,2012-02-29
Indiana,19,2012-02-29
Iowa,0,2012-02-29
Kansas,13,2012-02-29
Kentucky,10,2012-02-29
Louisiana,0,2012-02-29
Maine,24,2012-02-29
Maryland,19,2012-02-29
Massachusetts,6,2012-02-29
Michigan,15,2012-02-29
Minnesota,0,2012-02-29
Mississippi,0,2012-02-29
Missouri,10,2012-02-29
Montana,40,2012-02-29
Nebraska,0,2012-02-29
Nevada,0,2012-02-29
New Hampshire,21,2012-02-29
New Jersey,16,2012-02-29
New Mexico,44,2012-02-29
New York,8,2012-02-29
North Carolina,17,2012-02-29
North Dakota,100,2012-02-29
Ohio,8,2012-02-29
Oklahoma,12,2012-02-29
Oregon,13,2012-02-29
Pennsylvania,11,2012-02-29
Rhode Island,26,2012-02-29
South Carolina,0,2012-02-29
South Dakota,0,2012-02-29
Tennessee,6,2012-02-29
Texas,11,2012-02-29
Utah,11,2012-02-29
Vermont,0,2012-02-29
Virginia,10,2012-02-29
Washington,6,2012-02-29
West Virginia,0,2012-02-29
Wisconsin,29,2012-02-29
Wyoming,0,2012-02-29
Alabama,21,2012-03-31
Alaska,0,2012-03-31
Arizona,36,2012-03-31
Arkansas,0,2012-03-31
California,14,2012-03-31
Colorado,9,2012-03-31
Connecticut,16,2012-03-31
Delaware,0,2012-03-31
District of Columbia,40,2012-03-31
Florida,11,2012-03-31
Georgia,22,2012-03-31
Hawaii,0,2012-03-31
Idaho,0,2012-03-31
Illinois,22,2012-03-31
Indiana,13,2012-03-31
Iowa,0,2012-03-31
Kansas,0,2012-03-31
Kentucky,21,2012-03-31
Louisiana,0,2012-03-31
Maine,50,2012-03-31
Maryland,0,2012-03-31
Massachusetts,6,2012-03-31
Michigan,54,2012-03-31
Minnesota,33,2012-03-31
Mississippi,0,2012-03-31
Missouri,29,2012-03-31
Montana,0,2012-03-31
Nebraska,32,2012-03-31
Nevada,0,2012-03-31
New Hampshire,86,2012-03-31
New Jersey,20,2012-03-31
New Mexico,0,2012-03-31
New York,18,2012-03-31
North Carolina,18,2012-03-31
North Dakota,100,2012-03-31
Ohio,6,2012-03-31
Oklahoma,0,2012-03-31
Oregon,0,2012-03-31
Pennsylvania,9,2012-03-31
Rhode Island,0,2012-03-31
South Carolina,18,2012-03-31
South Dakota,0,2012-03-31
Tennessee,25,2012-03-31
Texas,21,2012-03-31
Utah,0,2012-03-31
Vermont,91,2012-03-31
Virginia,20,2012-03-31
Washington,6,2012-03-31
West Virginia,58,2012-03-31
Wisconsin,0,2012-03-31
Wyoming,0,2012-03-31
Alabama,6,2012-04-30
Alaska,22,2012-04-30
Arizona,3,2012-04-30
Arkansas,0,2012-04-30
